MJD,Magnitude,Error,Facility,Filter,Observer
57852.31126999995,18.9806,0.087,CTIO_KMTC19,KMT(I),KMT
57852.35236999998,19.048,0.0894,CTIO_KMTC19,KMT(I),KMT
57852.40339000011,19.176,0.1293,CTIO_KMTC19,KMT(I),KMT
57853.21690999996,18.8187,0.1517,CTIO_KMTC19,KMT(I),KMT
57853.29551000008,18.6873,0.0618,CTIO_KMTC19,KMT(I),KMT
57853.35582999978,19.1585,0.109,CTIO_KMTC19,KMT(I),KMT
57853.40476999991,19.1845,0.0987,CTIO_KMTC19,KMT(I),KMT
57854.219029999804,18.9025,0.087,CTIO_KMTC19,KMT(I),KMT
57854.24852999998,18.8929,0.073,CTIO_KMTC19,KMT(I),KMT
57854.3270899998,19.2278,0.0581,CTIO_KMTC19,KMT(I),KMT
57854.37900000019,19.1303,0.0595,CTIO_KMTC19,KMT(I),KMT
57855.194600000046,18.8973,0.1196,CTIO_KMTC19,KMT(I),KMT
57855.20311000012,18.951,0.0793,CTIO_KMTC19,KMT(I),KMT
57855.243400000036,19.1318,0.0654,CTIO_KMTC19,KMT(I),KMT
57855.293539999984,19.1132,0.0747,CTIO_KMTC19,KMT(I),KMT
57855.34953999985,19.0886,0.049,CTIO_KMTC19,KMT(I),KMT
57855.39515999984,19.2462,0.0643,CTIO_KMTC19,KMT(I),KMT
57856.19554999983,18.9537,0.1299,CTIO_KMTC19,KMT(I),KMT
57856.20222999994,18.3359,0.0698,CTIO_KMTC19,KMT(I),KMT
57856.23890999984,18.8875,0.084,CTIO_KMTC19,KMT(I),KMT
57856.28569999989,18.8347,0.0802,CTIO_KMTC19,KMT(I),KMT
57856.32236000011,19.0594,0.0745,CTIO_KMTC19,KMT(I),KMT
57856.35876000021,19.1149,0.0646,CTIO_KMTC19,KMT(I),KMT
57856.40850999998,19.2459,0.0671,CTIO_KMTC19,KMT(I),KMT
57858.18795000017,19.6624,1.7312,CTIO_KMTC19,KMT(I),KMT
57858.21649000002,19.5526,0.2155,CTIO_KMTC19,KMT(I),KMT
57858.26249000011,19.0304,0.1173,CTIO_KMTC19,KMT(I),KMT
57858.297030000016,19.0973,0.1594,CTIO_KMTC19,KMT(I),KMT
57858.33360000001,18.8488,0.1016,CTIO_KMTC19,KMT(I),KMT
57858.37994999997,18.7139,0.0768,CTIO_KMTC19,KMT(I),KMT
57862.17658999981,18.7494,0.0552,CTIO_KMTC19,KMT(I),KMT
57862.18636000017,18.7843,0.0501,CTIO_KMTC19,KMT(I),KMT
57862.18772999989,18.7537,0.0445,CTIO_KMTC19,KMT(I),KMT
57862.23528000014,18.8295,0.0574,CTIO_KMTC19,KMT(I),KMT
57862.2766499999,18.6992,0.0576,CTIO_KMTC19,KMT(I),KMT
57862.35877999989,18.9107,0.6422,CTIO_KMTC19,KMT(I),KMT
57862.39479999989,18.4814,0.1263,CTIO_KMTC19,KMT(I),KMT
57862.428869999945,18.9386,0.0543,CTIO_KMTC19,KMT(I),KMT
57863.17535000015,18.6931,0.054,CTIO_KMTC19,KMT(I),KMT
57863.23936000001,18.869,0.0337,CTIO_KMTC19,KMT(I),KMT
57863.27731999988,18.7927,0.0612,CTIO_KMTC19,KMT(I),KMT
57863.32468000008,18.8071,0.0527,CTIO_KMTC19,KMT(I),KMT
57863.371420000214,18.8412,0.0389,CTIO_KMTC19,KMT(I),KMT
57863.3917299998,19.3734,0.8443,CTIO_KMTC19,KMT(I),KMT
57864.17026000004,18.7091,0.033,CTIO_KMTC19,KMT(I),KMT
57864.18936000019,18.5388,0.0453,CTIO_KMTC19,KMT(I),KMT
57864.24196999986,18.7276,0.031,CTIO_KMTC19,KMT(I),KMT
57864.3499400001,18.6769,0.027,CTIO_KMTC19,KMT(I),KMT
57864.4027900002,18.6916,0.0307,CTIO_KMTC19,KMT(I),KMT
57864.40424000006,18.67,0.0286,CTIO_KMTC19,KMT(I),KMT
57865.16852999991,18.4877,0.0522,CTIO_KMTC19,KMT(I),KMT
57865.18858999992,18.5475,0.0401,CTIO_KMTC19,KMT(I),KMT
57865.23902999982,18.5257,0.0261,CTIO_KMTC19,KMT(I),KMT
57865.309119999874,18.6536,0.0258,CTIO_KMTC19,KMT(I),KMT
57865.35125999991,18.533,0.0251,CTIO_KMTC19,KMT(I),KMT
57865.365029999986,18.5678,0.0408,CTIO_KMTC19,KMT(I),KMT
57865.42096999986,18.5569,0.03,CTIO_KMTC19,KMT(I),KMT
57866.16781000001,18.3035,0.0311,CTIO_KMTC19,KMT(I),KMT
57866.174540000036,18.2965,0.032,CTIO_KMTC19,KMT(I),KMT
57866.17695999984,18.3111,0.0385,CTIO_KMTC19,KMT(I),KMT
57866.17976999981,18.4575,0.0398,CTIO_KMTC19,KMT(I),KMT
57866.22754999995,18.404,0.0263,CTIO_KMTC19,KMT(I),KMT
57866.25199999986,18.3772,0.0284,CTIO_KMTC19,KMT(I),KMT
57866.30335999979,18.3477,0.0329,CTIO_KMTC19,KMT(I),KMT
57866.362650000025,18.3216,0.0275,CTIO_KMTC19,KMT(I),KMT
57866.38241000008,18.3503,0.0229,CTIO_KMTC19,KMT(I),KMT
57866.42030999996,18.3249,0.0249,CTIO_KMTC19,KMT(I),KMT
57867.16417999985,18.023,0.0306,CTIO_KMTC19,KMT(I),KMT
57867.228430000134,18.1172,0.0261,CTIO_KMTC19,KMT(I),KMT
57867.29979000008,18.0849,0.0197,CTIO_KMTC19,KMT(I),KMT
57867.34208999993,18.0659,0.0178,CTIO_KMTC19,KMT(I),KMT
57867.39900999982,18.0542,0.0173,CTIO_KMTC19,KMT(I),KMT
57868.27451999998,17.5392,0.0222,CTIO_KMTC19,KMT(I),KMT
57868.37614999991,17.4176,0.0193,CTIO_KMTC19,KMT(I),KMT
57868.41937999986,17.4076,0.0195,CTIO_KMTC19,KMT(I),KMT
57869.16149999993,16.5559,0.0084,CTIO_KMTC19,KMT(I),KMT
57869.20801000018,16.5154,0.0081,CTIO_KMTC19,KMT(I),KMT
57869.27881000005,16.3379,0.0068,CTIO_KMTC19,KMT(I),KMT
57869.325170000084,16.2139,0.0093,CTIO_KMTC19,KMT(I),KMT
57869.3716500001,16.0731,0.0223,CTIO_KMTC19,KMT(I),KMT
57869.4241200001,15.9277,0.007,CTIO_KMTC19,KMT(I),KMT
57870.15587999998,16.7391,0.0101,CTIO_KMTC19,KMT(I),KMT
57870.191930000205,16.7986,0.0084,CTIO_KMTC19,KMT(I),KMT
57870.235109999776,16.8645,0.0089,CTIO_KMTC19,KMT(I),KMT
57870.274019999895,16.9243,0.0164,CTIO_KMTC19,KMT(I),KMT
57870.31039999984,16.9729,0.0142,CTIO_KMTC19,KMT(I),KMT
57870.364049999975,17.0496,0.0163,CTIO_KMTC19,KMT(I),KMT
57870.40473000007,17.1176,0.0217,CTIO_KMTC19,KMT(I),KMT
57871.15440999996,17.7057,0.0199,CTIO_KMTC19,KMT(I),KMT
57871.16048000008,17.6998,0.0173,CTIO_KMTC19,KMT(I),KMT
57871.2080000001,17.7668,0.0173,CTIO_KMTC19,KMT(I),KMT
57871.244010000024,17.7685,0.0179,CTIO_KMTC19,KMT(I),KMT
57871.29230999993,17.7984,0.0157,CTIO_KMTC19,KMT(I),KMT
57871.32763000019,17.8181,0.0205,CTIO_KMTC19,KMT(I),KMT
57871.36566000013,17.8438,0.0362,CTIO_KMTC19,KMT(I),KMT
57871.41619999986,17.8438,0.0176,CTIO_KMTC19,KMT(I),KMT
57872.15157000022,18.1536,0.033,CTIO_KMTC19,KMT(I),KMT
57872.16849000007,18.1749,0.0247,CTIO_KMTC19,KMT(I),KMT
57872.21074000001,18.1994,0.0245,CTIO_KMTC19,KMT(I),KMT
57872.25019000005,18.2075,0.021,CTIO_KMTC19,KMT(I),KMT
57872.28837999981,18.2033,0.0214,CTIO_KMTC19,KMT(I),KMT
57872.33825000003,18.1415,0.0227,CTIO_KMTC19,KMT(I),KMT
57872.377170000225,18.204,0.0201,CTIO_KMTC19,KMT(I),KMT
57872.41648000013,18.2192,0.0212,CTIO_KMTC19,KMT(I),KMT
57873.14858999988,18.411,0.0438,CTIO_KMTC19,KMT(I),KMT
57873.2032300001,18.4684,0.0351,CTIO_KMTC19,KMT(I),KMT
57873.23932999978,18.3784,0.0322,CTIO_KMTC19,KMT(I),KMT
57873.283179999795,18.3407,0.0338,CTIO_KMTC19,KMT(I),KMT
57873.3239099998,18.3713,0.0424,CTIO_KMTC19,KMT(I),KMT
57873.36006999994,18.4376,0.0285,CTIO_KMTC19,KMT(I),KMT
57873.41009999998,18.5155,0.0388,CTIO_KMTC19,KMT(I),KMT
57874.14934,18.5077,0.0447,CTIO_KMTC19,KMT(I),KMT
57874.164940000046,18.5904,0.0453,CTIO_KMTC19,KMT(I),KMT
57874.199659999926,18.6407,0.047,CTIO_KMTC19,KMT(I),KMT
57874.24679999985,18.4875,0.0428,CTIO_KMTC19,KMT(I),KMT
57874.28341000015,18.554,0.0431,CTIO_KMTC19,KMT(I),KMT
57874.32495999988,18.5039,0.0454,CTIO_KMTC19,KMT(I),KMT
57874.33032999979,18.4235,0.0456,CTIO_KMTC19,KMT(I),KMT
57874.36919,18.546,0.0559,CTIO_KMTC19,KMT(I),KMT
57874.40393000003,18.4946,0.0353,CTIO_KMTC19,KMT(I),KMT
57875.14910000004,18.5737,0.0719,CTIO_KMTC19,KMT(I),KMT
57875.16349000018,18.6181,0.1245,CTIO_KMTC19,KMT(I),KMT
57875.19817000022,18.456,0.0758,CTIO_KMTC19,KMT(I),KMT
57875.23527000006,18.7172,0.2792,CTIO_KMTC19,KMT(I),KMT
57875.287270000204,18.8989,0.2313,CTIO_KMTC19,KMT(I),KMT
