MJD,Magnitude,Error,Facility,Filter,Observer
57881.048529999796,19.1543,0.046,SAAO_KMTS19,KMT(I),KMT
57881.11139999982,19.1846,0.045,SAAO_KMTS19,KMT(I),KMT
57881.1616799999,19.3384,0.051,SAAO_KMTS19,KMT(I),KMT
57881.976809999906,19.0763,0.0595,SAAO_KMTS19,KMT(I),KMT
57882.0208800002,19.0487,0.0524,SAAO_KMTS19,KMT(I),KMT
57882.081749999896,19.1277,0.0507,SAAO_KMTS19,KMT(I),KMT
57882.13381000003,19.2592,0.0486,SAAO_KMTS19,KMT(I),KMT
57882.87111999979,19.1174,0.0691,SAAO_KMTS19,KMT(I),KMT
57882.901819999795,19.3345,0.0695,SAAO_KMTS19,KMT(I),KMT
57882.953790000174,19.2292,0.0529,SAAO_KMTS19,KMT(I),KMT
57883.00337000005,19.2556,0.0473,SAAO_KMTS19,KMT(I),KMT
57883.06590999989,19.1779,0.0522,SAAO_KMTS19,KMT(I),KMT
57883.117769999895,19.2184,0.0559,SAAO_KMTS19,KMT(I),KMT
57883.175879999995,19.1433,0.0725,SAAO_KMTS19,KMT(I),KMT
57883.86975000007,18.8829,0.0923,SAAO_KMTS19,KMT(I),KMT
57883.87816999992,18.7461,0.0792,SAAO_KMTS19,KMT(I),KMT
57883.92595000006,19.357,0.0876,SAAO_KMTS19,KMT(I),KMT
57883.9741799999,19.1741,0.0873,SAAO_KMTS19,KMT(I),KMT
57884.02914999984,19.2668,0.0816,SAAO_KMTS19,KMT(I),KMT
57884.083180000074,19.2123,0.07,SAAO_KMTS19,KMT(I),KMT
57884.13673999999,19.131,0.0894,SAAO_KMTS19,KMT(I),KMT
57886.86059000017,18.9367,0.2694,SAAO_KMTS19,KMT(I),KMT
57886.86601,20.1087,0.9638,SAAO_KMTS19,KMT(I),KMT
57886.9219800001,19.385,0.3236,SAAO_KMTS19,KMT(I),KMT
57886.97942000022,19.7313,0.5383,SAAO_KMTS19,KMT(I),KMT
57887.0292799999,19.9821,0.7208,SAAO_KMTS19,KMT(I),KMT
57887.093510000035,19.6267,0.4302,SAAO_KMTS19,KMT(I),KMT
57887.14862000011,19.5435,0.4776,SAAO_KMTS19,KMT(I),KMT
57887.85850000009,19.1551,0.1084,SAAO_KMTS19,KMT(I),KMT
57887.89044000022,19.2174,0.1147,SAAO_KMTS19,KMT(I),KMT
57887.954330000095,19.3169,0.0989,SAAO_KMTS19,KMT(I),KMT
57888.003760000225,19.4169,0.1413,SAAO_KMTS19,KMT(I),KMT
57888.05605999986,19.3847,0.0987,SAAO_KMTS19,KMT(I),KMT
57888.12937000021,19.3509,0.0887,SAAO_KMTS19,KMT(I),KMT
57888.1775799999,19.2632,0.139,SAAO_KMTS19,KMT(I),KMT
57888.903650000226,19.3364,0.063,SAAO_KMTS19,KMT(I),KMT
57888.95989000006,19.4898,0.1106,SAAO_KMTS19,KMT(I),KMT
57889.044999999925,19.3843,0.0521,SAAO_KMTS19,KMT(I),KMT
57889.099870000035,19.3936,0.0575,SAAO_KMTS19,KMT(I),KMT
57889.15650000004,19.3083,0.0621,SAAO_KMTS19,KMT(I),KMT
57889.85342000006,19.1389,0.0708,SAAO_KMTS19,KMT(I),KMT
57889.88268999988,19.2998,0.0828,SAAO_KMTS19,KMT(I),KMT
57889.931919999886,19.2602,0.0481,SAAO_KMTS19,KMT(I),KMT
57889.98867999995,19.3048,0.0518,SAAO_KMTS19,KMT(I),KMT
57890.03897000011,19.2496,0.0624,SAAO_KMTS19,KMT(I),KMT
57890.09924999997,19.349,0.051,SAAO_KMTS19,KMT(I),KMT
57890.148980000056,19.273,0.0529,SAAO_KMTS19,KMT(I),KMT
57890.84702999983,19.2494,0.0533,SAAO_KMTS19,KMT(I),KMT
57890.88139000023,19.3382,0.0474,SAAO_KMTS19,KMT(I),KMT
57890.938850000035,19.3448,0.0596,SAAO_KMTS19,KMT(I),KMT
57890.989399999846,19.3863,0.0485,SAAO_KMTS19,KMT(I),KMT
57891.05029999977,19.3785,0.0502,SAAO_KMTS19,KMT(I),KMT
57891.105560000055,19.2883,0.0514,SAAO_KMTS19,KMT(I),KMT
57891.162239999976,19.2288,0.081,SAAO_KMTS19,KMT(I),KMT
57891.84470999986,19.3934,0.1042,SAAO_KMTS19,KMT(I),KMT
57891.89674999984,19.1817,0.0458,SAAO_KMTS19,KMT(I),KMT
57891.947339999955,19.3884,0.0472,SAAO_KMTS19,KMT(I),KMT
57892.00859999983,19.4353,0.0471,SAAO_KMTS19,KMT(I),KMT
57892.06857000012,19.4115,0.0434,SAAO_KMTS19,KMT(I),KMT
57892.129279999994,19.2613,0.0531,SAAO_KMTS19,KMT(I),KMT
57892.19113000017,19.4499,0.1323,SAAO_KMTS19,KMT(I),KMT
57892.84243000019,19.2065,0.0636,SAAO_KMTS19,KMT(I),KMT
57892.84757999983,19.2923,0.0532,SAAO_KMTS19,KMT(I),KMT
57892.90393000003,19.3337,0.046,SAAO_KMTS19,KMT(I),KMT
57892.95410999982,19.2928,0.0504,SAAO_KMTS19,KMT(I),KMT
57893.014700000174,19.3094,0.0416,SAAO_KMTS19,KMT(I),KMT
57893.06571000023,19.3039,0.0441,SAAO_KMTS19,KMT(I),KMT
57893.068969999906,19.3391,0.0449,SAAO_KMTS19,KMT(I),KMT
57893.12508000014,19.4028,0.0576,SAAO_KMTS19,KMT(I),KMT
57893.174329999834,19.2528,0.0645,SAAO_KMTS19,KMT(I),KMT
57893.84207999986,19.1942,0.0548,SAAO_KMTS19,KMT(I),KMT
57893.88385999994,19.2861,0.0534,SAAO_KMTS19,KMT(I),KMT
57893.94075000007,18.3726,0.5788,SAAO_KMTS19,KMT(I),KMT
57893.99367000023,19.4288,0.037,SAAO_KMTS19,KMT(I),KMT
57894.0538900001,19.3149,0.0387,SAAO_KMTS19,KMT(I),KMT
57894.11413000012,19.2353,0.0517,SAAO_KMTS19,KMT(I),KMT
57894.166850000154,19.3673,0.0621,SAAO_KMTS19,KMT(I),KMT
57894.83554999996,19.1056,0.0635,SAAO_KMTS19,KMT(I),KMT
57894.89979999978,19.3166,0.0446,SAAO_KMTS19,KMT(I),KMT
57894.94812999992,18.5741,0.3324,SAAO_KMTS19,KMT(I),KMT
57895.00747000007,19.2997,0.0445,SAAO_KMTS19,KMT(I),KMT
57895.05897000013,19.3101,0.0468,SAAO_KMTS19,KMT(I),KMT
57895.113919999916,19.2953,0.0557,SAAO_KMTS19,KMT(I),KMT
57895.172790000215,18.9843,0.1014,SAAO_KMTS19,KMT(I),KMT
57895.8334499998,19.2107,0.0627,SAAO_KMTS19,KMT(I),KMT
57895.87804999994,19.1666,0.0581,SAAO_KMTS19,KMT(I),KMT
57895.93950999994,19.2718,0.062,SAAO_KMTS19,KMT(I),KMT
57895.99014999997,19.3104,0.0655,SAAO_KMTS19,KMT(I),KMT
57896.04357000021,19.282,0.0397,SAAO_KMTS19,KMT(I),KMT
57896.102570000105,19.1438,0.0531,SAAO_KMTS19,KMT(I),KMT
57896.15228000004,19.0095,0.0903,SAAO_KMTS19,KMT(I),KMT
57896.83395999996,19.2149,0.079,SAAO_KMTS19,KMT(I),KMT
57896.8652900001,19.2124,0.0721,SAAO_KMTS19,KMT(I),KMT
57897.83191000018,19.0983,0.0763,SAAO_KMTS19,KMT(I),KMT
57897.88109999988,19.2989,0.0614,SAAO_KMTS19,KMT(I),KMT
57897.884169999976,19.0834,0.0621,SAAO_KMTS19,KMT(I),KMT
57897.88714999985,19.299,0.0658,SAAO_KMTS19,KMT(I),KMT
57897.93208000017,19.3709,0.0441,SAAO_KMTS19,KMT(I),KMT
57897.98956000013,19.3721,0.0493,SAAO_KMTS19,KMT(I),KMT
57898.041220000014,19.2686,0.0947,SAAO_KMTS19,KMT(I),KMT
57898.092439999804,19.2961,0.0488,SAAO_KMTS19,KMT(I),KMT
57898.14835999999,19.154,0.11,SAAO_KMTS19,KMT(I),KMT
57900.82709999988,19.1141,0.0654,SAAO_KMTS19,KMT(I),KMT
57901.092559999786,19.2475,0.0547,SAAO_KMTS19,KMT(I),KMT
57901.1516499999,19.2255,0.065,SAAO_KMTS19,KMT(I),KMT
57901.82013999997,19.2635,0.082,SAAO_KMTS19,KMT(I),KMT
57901.8383200001,19.1938,0.0559,SAAO_KMTS19,KMT(I),KMT
57901.8896900001,19.331,0.0386,SAAO_KMTS19,KMT(I),KMT
57901.946190000046,19.3975,0.0375,SAAO_KMTS19,KMT(I),KMT
57901.99745000014,19.3854,0.0436,SAAO_KMTS19,KMT(I),KMT
57902.05746999988,19.5201,0.0644,SAAO_KMTS19,KMT(I),KMT
57902.1076799999,19.3698,0.0743,SAAO_KMTS19,KMT(I),KMT
57902.15699000005,19.2947,0.0736,SAAO_KMTS19,KMT(I),KMT
57902.82848000014,19.1057,0.0647,SAAO_KMTS19,KMT(I),KMT
57902.858839999884,19.2875,0.079,SAAO_KMTS19,KMT(I),KMT
57902.90774000017,19.1536,0.0548,SAAO_KMTS19,KMT(I),KMT
57902.96185000008,19.1826,0.0592,SAAO_KMTS19,KMT(I),KMT
57903.03065000009,19.0282,0.0505,SAAO_KMTS19,KMT(I),KMT
57903.08061000006,19.0483,0.0783,SAAO_KMTS19,KMT(I),KMT
57903.1427000002,19.1221,0.0714,SAAO_KMTS19,KMT(I),KMT
57903.81585999997,19.1854,0.0851,SAAO_KMTS19,KMT(I),KMT
57903.81721000001,19.2701,0.09,SAAO_KMTS19,KMT(I),KMT
57903.83358999994,19.362,0.0937,SAAO_KMTS19,KMT(I),KMT
57903.886200000066,19.2219,0.0663,SAAO_KMTS19,KMT(I),KMT
57903.94725999981,19.3516,0.0555,SAAO_KMTS19,KMT(I),KMT
