Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2020-BLG-0832,SAO02K0604.003568,17:51:01.84,-28:29:05.21,9124.83398,13.23,0.185,17.72,17.68,17.68,2,4.2,
KMT-2020-BLG-0833,SSO02N0203.004309,17:58:09.22,-29:45:53.39,9102.3982,55.11,0.283,16.07,16.05,16.05,1,1.19,
KMT-2020-BLG-0834,SAO02T0404.030966,17:52:15.51,-29:37:55.42,9127.57872,42.52,0.127,18.96,18.95,18.95,1,2.38,
KMT-2020-BLG-0835,SAO03N0606.011371,18:03:24.79,-28:19:10.42,9125.36322,4.84,0.641,17.73,17.61,17.61,1,0.89,
KMT-2020-BLG-0836,SAO04M0606.014851,18:05:15.53,-29:20:16.69,9140.66187,83.53,0.057,16.81,18.2,18.2,1,0.95,
KMT-2020-BLG-0837,SAO15M0502.008144,17:38:50.04,-26:35:47.44,9120.81193,14.09,0.061,19.11,19.34,19.34,2,2.9,
KMT-2020-BLG-0838,SSO18K0207.003393,17:44:46.25,-25:49:53.58,9146.07675,48.0,0.235,18.6,17.96,17.96,2,3.44,
KMT-2020-BLG-0839,SAO19K0104.010111,17:45:35.92,-24:09:13.21,9129.68425,34.21,0.037,19.39,18.44,18.44,1,2.12,
KMT-2020-BLG-0840,SSO19K0403.043367,17:43:46.32,-24:16:44.90,9123.02246,43.44,0.152,20.74,19.71,19.71,1,1.79,
KMT-2020-BLG-0841,SSO19K0604.008858,17:42:43.89,-24:12:27.61,9141.13755,42.54,0.148,18.24,18.21,18.21,1,1.71,
KMT-2020-BLG-0842,SAO19M0803.049068,17:46:30.04,-24:13:55.06,9120.06937,123.03,0.023,22.47,20.0,20.85,2,2.29,
KMT-2020-BLG-0843,SSO21M0107.001143,17:59:05.74,-34:27:49.21,9140.4537,21.94,0.994,16.04,15.48,15.48,1,0.55,
KMT-2020-BLG-0844,SSO32K0302.049338,18:09:30.70,-27:39:34.70,9128.64395,75.58,0.057,19.5,19.53,19.53,1,0.92,
KMT-2020-BLG-0845,SAO41N0403.058695,17:57:07.10,-31:58:58.51,9129.58227,155.68,0.024,22.4,20.0,20.2,1,1.52,
KMT-2020-BLG-0846,SSO42K0502.006490,17:51:30.76,-28:57:31.68,9128.40996,11.19,0.748,18.47,18.5,18.5,3,4.18,
KMT-2020-BLG-0847,SSO42N0307.022152,17:57:42.71,-29:24:33.70,9124.11103,17.95,0.221,18.85,18.76,18.76,1,1.82,
KMT-2020-BLG-0848,SAO43K0607.009805,17:58:26.76,-27:15:13.46,9138.82092,39.06,0.102,18.81,18.78,18.78,2,2.92,MB20283
KMT-2020-BLG-0849,SAO43K0803.008690,17:57:33.05,-27:44:49.02,9128.65821,195.25,0.018,21.75,19.81,19.81,2,3.5,
KMT-2020-BLG-0850,SSO43M0605.011281,18:03:15.43,-27:28:23.20,9140.96038,38.2,0.698,18.3,18.25,18.25,1,1.46,
KMT-2020-BLG-0851,SAO43T0301.039042,18:00:25.02,-29:03:46.12,9138.64888,47.96,0.133,18.99,18.68,18.68,1,1.01,
KMT-2020-BLG-0852,SSO43T0801.019461,17:57:14.16,-29:00:50.40,9124.0205,19.84,0.243,18.3,18.38,18.38,1,1.54,MB20279
KMT-2020-BLG-0853,SSO01K0108.031862,17:53:59.51,-30:10:08.62,9086.70063,1.73,0.002,18.61,18.85,18.85,2,1.4,
KMT-2020-BLG-0854,SSO01N0802.007151,17:55:03.13,-32:03:23.11,9130.56643,124.83,0.019,22.75,17.78,17.78,1,1.56,
KMT-2020-BLG-0855,SSO04M0606.055943,18:05:28.29,-29:18:50.80,9154.03175,44.36,0.38,19.39,19.52,19.52,1,0.92,
KMT-2020-BLG-0856,SAO04N0602.004605,18:05:30.41,-30:57:57.49,9137.314,13.98,0.29,18.47,17.56,17.56,1,1.22,MB20284
KMT-2020-BLG-0857,SSO15N0107.042486,17:41:15.39,-27:03:00.22,9132.63771,74.13,0.006,21.92,20.0,21.8,2,3.77,
KMT-2020-BLG-0858,SSO17T0301.003103,17:42:57.49,-34:12:30.71,9129.54195,11.32,0.937,16.83,16.82,16.82,1,1.97,
KMT-2020-BLG-0859,SSO17T0806.000567,17:39:52.68,-33:34:50.45,9133.0985,10.27,0.189,16.29,16.27,16.27,4,3.27,
KMT-2020-BLG-0860,SAO19K0102.053564,17:45:33.73,-24:27:27.11,9131.73271,25.41,0.175,19.88,20.0,20.67,1,2.49,
KMT-2020-BLG-0861,SAO19K0205.017843,17:44:54.63,-24:05:21.80,9135.04635,64.68,0.052,21.32,18.89,18.89,1,1.73,
KMT-2020-BLG-0862,SSO19T0606.025772,17:42:45.76,-25:04:56.39,9130.98987,181.31,0.01,23.91,19.94,19.94,1,2.63,
KMT-2020-BLG-0863,SSO22K0606.004314,17:50:52.31,-32:26:29.00,9139.6626,24.77,0.765,17.84,17.85,17.85,1,3.01,
KMT-2020-BLG-0864,SSO22K0704.038389,17:50:14.47,-32:48:20.92,9134.9213,199.53,0.058,20.92,20.0,20.05,1,2.15,
KMT-2020-BLG-0865,SSO22M0203.007992,17:58:27.91,-32:55:22.30,9140.98363,35.5,0.103,20.98,18.28,18.28,1,1.41,
KMT-2020-BLG-0866,SAO22M0708.016206,17:55:13.81,-32:18:06.08,9132.98183,32.69,0.071,20.76,19.01,19.01,1,1.75,
KMT-2020-BLG-0867,SSO31T0107.005608,18:13:18.75,-26:08:17.92,9119.81496,48.53,0.185,19.66,17.66,17.66,1,1.02,
KMT-2020-BLG-0868,SAO32T0605.001274,18:07:58.93,-28:23:14.32,9135.79206,4.91,0.219,15.31,15.36,15.36,1,1.04,MB20286
KMT-2020-BLG-0869,SAO42T0508.000687,17:51:34.05,-29:19:18.59,9132.12979,10.09,0.076,17.97,15.52,15.52,1,3.36,MB20281
KMT-2020-BLG-0870,SSO43K0106.039307,18:01:20.57,-27:20:26.41,9129.39069,2.4,0.102,20.92,19.42,19.42,1,1.63,
KMT-2020-BLG-0871,SSO02T0105.067615,17:53:51.18,-29:28:48.50,9122.09781,199.99,0.021,20.87,19.57,19.57,1,1.69,MB20277
KMT-2020-BLG-0872,SSO03N0708.084997,18:02:58.59,-28:04:27.41,9101.77914,43.86,0.786,19.96,19.86,19.86,1,0.82,
KMT-2020-BLG-0873,SAO33K0402.041677,18:11:10.75,-29:49:49.80,9132.73545,140.05,0.034,21.97,19.63,19.63,1,0.66,
KMT-2020-BLG-0874,SSO33K0708.015839,18:09:10.71,-29:05:06.22,9141.56263,78.82,0.872,18.46,18.49,18.49,1,0.99,
KMT-2020-BLG-0875,SAO42N0405.034104,17:56:55.31,-29:42:18.68,9142.37391,114.04,0.378,18.85,18.94,18.94,1,1.69,
KMT-2020-BLG-0876,SSO43N0701.066134,18:02:47.80,-29:04:12.61,9130.65601,173.32,0.002,22.8,19.57,19.57,1,0.96,
KMT-2020-BLG-0877,SSO01K0105.031505,17:54:01.45,-30:33:19.01,9134.98358,6.68,0.312,19.09,18.9,18.9,1,1.47,
KMT-2020-BLG-0878,SAO11M0608.004367,17:29:00.49,-28:56:50.71,9104.38374,74.77,0.858,17.59,17.64,17.64,2,1.9,
KMT-2020-BLG-0879,SAO19K0507.016662,17:43:19.42,-23:46:05.70,9135.89375,12.98,0.32,19.06,18.83,18.83,1,1.6,
KMT-2020-BLG-0880,SAO21M0606.047895,17:55:52.22,-34:37:29.21,9131.4391,34.82,0.101,21.87,19.81,19.81,1,0.69,
KMT-2020-BLG-0881,SAO41N0805.008385,17:54:19.24,-31:41:59.50,9148.44011,31.06,0.382,19.06,17.94,17.94,1,1.6,
KMT-2020-BLG-0882,SAO01T0302.055596,17:52:37.18,-31:59:18.60,9139.76954,199.89,0.352,20.08,20.0,20.11,1,2.03,
KMT-2020-BLG-0883,SAO02N0805.013386,17:54:55.67,-29:31:03.40,9150.38051,9.69,0.999,17.72,17.58,17.58,1,1.43,
KMT-2020-BLG-0884,SAO02T0301.003952,17:52:53.38,-30:02:09.82,9140.56739,8.18,0.41,19.07,16.19,16.19,1,1.7,
KMT-2020-BLG-0885,SAO04T0804.013242,17:59:31.41,-30:37:06.49,9132.56539,11.43,0.742,18.58,18.56,18.56,1,1.37,
KMT-2020-BLG-0886,SAO14K0804.025854,17:32:13.98,-28:26:42.25,9136.59589,9.93,0.299,20.19,20.0,20.3,2,2.61,
KMT-2020-BLG-0887,SSO14M0405.093840,17:39:32.13,-28:18:34.56,9141.82183,17.69,0.017,19.82,20.0,25.0,3,3.04,
KMT-2020-BLG-0888,SSO15M0505.001535,17:39:11.33,-26:09:38.45,9147.97029,16.08,0.199,17.85,17.3,17.3,2,2.58,
KMT-2020-BLG-0889,SAO18T0602.023352,17:43:01.50,-27:38:07.62,9149.38894,82.71,0.041,21.97,20.0,20.52,2,3.96,
KMT-2020-BLG-0890,SAO19K0308.032202,17:44:23.63,-23:39:04.79,9141.92074,18.6,0.369,19.34,19.38,19.38,1,1.37,
KMT-2020-BLG-0891,SAO19T0205.026808,17:44:59.82,-25:08:10.93,9136.29554,108.85,0.038,23.4,20.0,20.25,2,2.63,
KMT-2020-BLG-0892,SAO22K0207.028708,17:53:28.58,-32:24:11.70,9141.66528,196.05,0.026,21.9,19.29,19.29,1,1.62,MB20291
KMT-2020-BLG-0893,SAO37K0808.003394,17:39:54.72,-34:22:13.66,9040.90901,2.78,0.095,17.8,17.85,17.85,2,2.72,
KMT-2020-BLG-0894,SAO43K0403.075579,17:59:50.84,-27:44:49.42,9136.92335,163.37,0.002,23.87,20.0,20.43,1,2.07,
