Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2023-BLG-2421,BLG04K0407.013725,18:01:49.58,-29:10:41.20,60007.92576,33.46,0.108,21.05,17.98,17.98,1,1.23,
KMT-2023-BLG-2422,BLG04K0407.017709,18:01:55.35,-29:09:10.51,60078.18009,28.99,0.478,20.62,18.23,18.23,1,1.25,OB230528
KMT-2023-BLG-2423,BLG04K0407.051340,18:01:44.21,-29:09:02.81,60034.87962,41.49,0.203,20.42,19.22,19.22,1,1.3,
KMT-2023-BLG-2424,BLG04K0502.025821,18:01:01.05,-29:48:16.31,60224.47702,54.08,0.267,20.77,18.57,18.57,1,1.19,
KMT-2023-BLG-2425,SSO04K0506.040499,18:01:17.29,-29:19:40.51,60211.80987,13.91,0.167,19.67,19.17,19.17,1,1.4,MB23439
KMT-2023-BLG-2426,BLG04K0507.025128,18:01:19.78,-29:14:05.50,60209.90368,19.48,0.362,20.02,18.6,18.6,1,1.4,
KMT-2023-BLG-2427,BLG04K0603.048905,18:00:14.75,-29:40:21.79,60058.51086,51.16,0.382,20.61,19.34,19.34,1,1.26,
KMT-2023-BLG-2428,BLG04K0604.021424,18:00:16.61,-29:32:57.91,60035.9069,24.72,0.075,21.85,18.71,18.71,1,1.42,
KMT-2023-BLG-2429,BLG04K0606.056979,18:00:22.78,-29:21:25.81,60224.13979,26.48,0.512,19.45,19.46,19.46,1,1.3,
KMT-2023-BLG-2430,SSO04K0607.013890,18:00:35.72,-29:13:24.10,60023.56892,44.54,0.034,20.24,17.93,17.93,1,1.24,MB23065
KMT-2023-BLG-2431,BLG04K0701.066954,17:59:49.64,-29:55:14.09,60229.72626,152.69,0.027,22.89,19.66,19.66,1,1.25,
KMT-2023-BLG-2432,BLG04K0701.072845,17:59:50.50,-29:54:29.30,60045.76662,54.43,0.265,21.19,19.79,19.79,1,1.25,
KMT-2023-BLG-2433,SSO04K0702.027927,18:00:12.00,-29:47:51.90,60215.31928,42.27,0.002,22.27,18.7,18.7,1,1.17,
KMT-2023-BLG-2434,SAO04K0707.005872,18:00:05.36,-29:11:02.29,60041.34016,2.04,0.957,18.59,16.6,16.6,1,1.08,
KMT-2023-BLG-2435,BLG04K0707.023183,17:59:48.29,-29:10:38.10,60013.54645,69.53,0.179,19.68,18.31,18.31,1,1.1,MB23038 OB230014
KMT-2023-BLG-2436,BLG04K0707.056218,18:00:02.71,-29:07:39.61,60016.31326,13.2,0.724,19.01,19.14,19.14,1,1.03,
KMT-2023-BLG-2437,BLG04K0708.073685,18:00:10.67,-29:00:46.19,60058.20175,2.76,0.236,20.42,19.45,19.45,1,0.92,
KMT-2023-BLG-2438,SSO04K0805.026070,17:59:16.84,-29:25:06.49,60234.72739,153.65,0.022,21.49,18.81,18.81,1,1.51,OB231287
KMT-2023-BLG-2439,SSO04K0805.059624,17:59:37.89,-29:26:53.02,60017.54473,120.15,0.452,19.5,19.68,19.68,1,1.55,OB230011
KMT-2023-BLG-2440,SAO04K0807.058936,17:59:11.26,-29:13:57.79,60022.92996,12.58,0.6,18.98,19.09,19.09,1,1.02,MB23077
KMT-2023-BLG-2441,SAO04K0807.080123,17:59:10.83,-29:14:13.70,60214.34234,20.61,0.028,19.71,19.58,19.58,1,1.05,MB23434
KMT-2023-BLG-2442,BLG04M0103.006508,18:08:27.93,-29:38:33.11,59999.59102,62.24,0.396,20.07,17.66,17.66,1,0.81,
KMT-2023-BLG-2443,SSO04M0106.003513,18:08:26.29,-29:19:09.59,60166.04424,0.91,0.427,17.87,16.79,16.79,1,0.9,
KMT-2023-BLG-2444,SSO04M0407.000358,18:06:49.98,-29:13:34.72,60239.38523,52.6,0.456,17.33,14.14,14.14,1,0.93,
KMT-2023-BLG-2445,BLG04M0408.006993,18:06:42.52,-29:03:56.99,60247.68829,14.73,0.557,17.45,17.44,17.44,1,0.81,
KMT-2023-BLG-2446,BLG04M0802.045757,18:04:04.85,-29:51:14.69,60106.45246,11.62,0.807,19.12,19.19,19.19,1,0.83,
KMT-2023-BLG-2447,BLG04M0803.062634,18:04:22.59,-29:43:08.69,60022.92085,35.0,0.424,19.56,19.69,19.69,1,0.82,OB230127
KMT-2023-BLG-2448,SSO04M0807.020523,18:04:06.86,-29:11:50.89,60218.06232,36.98,0.074,21.89,18.41,18.41,1,0.82,
KMT-2023-BLG-2449,BLG04N0108.018665,18:08:14.33,-30:12:09.50,60001.69416,33.53,0.566,19.29,18.73,18.73,1,0.87,
KMT-2023-BLG-2450,BLG04N0202.007921,18:07:40.15,-30:58:19.49,60005.36269,14.44,0.4,19.93,18.16,18.16,1,0.77,
KMT-2023-BLG-2451,BLG04N0308.023507,18:07:10.66,-30:10:30.90,60170.8365,26.31,0.994,19.64,18.89,18.89,1,0.85,
KMT-2023-BLG-2452,BLG04N0403.007158,18:06:37.74,-30:51:20.70,60117.09822,23.11,0.995,19.5,18.01,18.01,1,0.93,
KMT-2023-BLG-2453,BLG04N0406.019041,18:06:24.95,-30:22:56.60,60020.02322,27.04,0.531,19.79,18.83,18.83,1,0.91,
KMT-2023-BLG-2454,SSO04T0104.012074,18:03:18.09,-30:43:29.89,60229.15569,3.14,0.729,18.73,18.73,18.73,1,1.34,
KMT-2023-BLG-2455,BLG04T0105.019316,18:03:16.41,-30:30:27.61,60226.03696,18.78,0.067,19.82,18.96,18.96,1,1.31,MB23456
KMT-2023-BLG-2456,BLG04T0107.030007,18:03:14.14,-30:19:39.61,60240.86359,88.06,0.101,20.65,18.93,18.93,1,1.02,MB23491
KMT-2023-BLG-2457,SSO04T0206.024498,18:02:48.37,-30:24:06.70,60217.43482,19.49,0.223,18.92,18.67,18.67,1,0.92,MB23440 OB231298
KMT-2023-BLG-2458,BLG04T0303.048894,18:02:00.30,-30:47:45.31,59994.65596,23.07,0.188,20.24,19.99,19.99,1,1.41,
KMT-2023-BLG-2459,BLG04T0304.022884,18:02:31.47,-30:44:04.60,60007.644,22.49,0.412,18.95,18.97,18.97,1,1.41,MB23032
KMT-2023-BLG-2460,BLG04T0402.035256,18:01:40.05,-30:56:55.72,60022.43194,48.8,0.298,20.23,19.48,19.48,1,1.4,OB230130
KMT-2023-BLG-2461,BLG04T0407.054509,18:01:51.12,-30:20:34.91,60070.67732,22.47,0.43,19.55,19.46,19.46,1,1.08,
KMT-2023-BLG-2462,BLG04T0408.035535,18:01:42.54,-30:07:35.80,60040.43481,11.11,0.733,18.94,18.98,18.98,1,1.28,OB230271
KMT-2023-BLG-2463,SAO04T0501.040232,18:01:00.47,-31:03:42.98,59990.30069,15.54,0.137,19.71,19.69,19.69,1,1.51,
KMT-2023-BLG-2464,BLG04T0506.055244,18:00:59.32,-30:26:02.18,60039.82303,8.08,0.694,19.79,19.52,19.52,1,1.05,
KMT-2023-BLG-2465,BLG04T0608.074314,18:00:26.50,-30:10:10.60,60014.44656,4.09,0.397,20.15,19.89,19.89,1,1.02,
KMT-2023-BLG-2466,BLG11K0101.007177,17:27:13.72,-29:49:44.90,60238.83959,19.83,0.173,18.59,18.6,18.6,2,2.13,
KMT-2023-BLG-2467,SAO11K0207.004303,17:26:42.48,-29:03:45.86,60011.45512,50.3,0.962,18.14,17.78,17.78,2,1.87,OB230098
KMT-2023-BLG-2468,SSO11K0502.008897,17:24:40.22,-29:44:22.67,60233.57887,17.99,0.002,19.33,19.29,19.29,2,2.1,
KMT-2023-BLG-2469,BLG11K0506.043553,17:24:39.59,-29:11:25.12,59990.96859,35.59,0.091,20.4,19.84,19.84,1,1.49,
KMT-2023-BLG-2470,BLG11K0704.016415,17:23:47.24,-29:28:58.69,59970.77847,64.75,0.544,19.03,19.03,19.03,2,1.49,
KMT-2023-BLG-2471,SSO11K0704.026786,17:23:49.84,-29:25:00.52,60226.64125,61.78,0.184,21.54,19.46,19.46,1,1.39,
KMT-2023-BLG-2472,BLG11M0102.048830,17:32:06.20,-29:39:53.82,60022.9412,52.99,0.013,23.14,20.0,21.06,2,2.83,
KMT-2023-BLG-2473,BLG11M0105.006080,17:31:50.77,-29:18:00.94,60020.63159,79.11,1.0,18.31,18.3,18.3,2,2.63,
KMT-2023-BLG-2474,BLG11M0201.062045,17:31:39.46,-29:50:58.63,59997.17348,25.91,0.091,21.44,20.0,21.23,3,2.83,
KMT-2023-BLG-2475,BLG11M0203.002947,17:31:40.41,-29:36:47.59,60007.30634,27.85,1.0,18.25,17.73,17.73,2,2.82,
KMT-2023-BLG-2476,BLG11M0302.005822,17:30:52.38,-29:44:27.24,59978.63131,56.53,0.321,18.29,18.23,18.23,2,2.62,OB230066
KMT-2023-BLG-2477,SSO11M0401.002699,17:30:07.17,-29:49:26.98,60011.97417,95.67,0.017,17.1,17.0,17.0,2,2.23,OB230067
KMT-2023-BLG-2478,BLG11M0708.005179,17:28:19.62,-28:59:30.01,59993.65051,14.01,0.482,18.09,18.07,18.07,2,1.91,
KMT-2023-BLG-2479,SSO11M0802.012023,17:27:52.60,-29:42:42.52,60237.67254,50.36,0.298,20.2,18.75,18.75,1,2.12,
KMT-2023-BLG-2480,BLG11N0106.030961,17:32:02.38,-30:21:53.32,59980.51146,51.97,0.551,20.03,20.0,20.3,2,2.5,
KMT-2023-BLG-2481,BLG11N0203.013513,17:31:13.62,-30:41:37.72,60053.92778,198.27,0.399,19.38,19.7,19.7,2,3.12,OB230088
KMT-2023-BLG-2482,BLG11N0303.018417,17:31:06.26,-30:39:01.04,60001.37821,82.55,0.059,22.52,20.0,20.58,2,3.09,
KMT-2023-BLG-2483,BLG11N0303.020829,17:31:02.17,-30:43:42.20,60002.94817,46.25,0.205,20.73,20.0,20.72,2,3.42,OB230089
KMT-2023-BLG-2484,BLG11N0303.021107,17:31:08.23,-30:38:52.94,60030.11871,5.9,0.055,20.44,20.0,20.73,2,3.09,
KMT-2023-BLG-2485,BLG11N0305.000279,17:30:48.57,-30:28:11.60,60229.74967,58.42,0.908,17.05,15.28,15.28,2,2.51,
KMT-2023-BLG-2486,BLG11N0405.023015,17:30:09.80,-30:25:18.95,60078.81845,13.55,0.892,20.42,20.0,20.05,2,2.57,
KMT-2023-BLG-2487,BLG11N0508.000950,17:29:51.45,-30:00:47.52,59997.74805,32.96,0.569,16.21,16.19,16.19,2,2.56,OB230090
KMT-2023-BLG-2488,SSO11N0607.013063,17:29:22.55,-30:09:34.27,60201.09617,8.75,0.199,19.02,19.13,19.13,2,2.05,
KMT-2023-BLG-2489,BLG11N0808.054365,17:28:06.67,-30:01:33.46,59995.26923,92.99,0.288,20.52,20.0,20.95,2,2.31,
KMT-2023-BLG-2490,BLG11T0601.058009,17:24:13.07,-30:54:27.72,60175.16643,19.35,0.022,22.51,20.0,22.62,3,3.86,
KMT-2023-BLG-2491,BLG12M0303.052007,17:30:38.09,-27:27:47.20,60192.46032,13.61,0.197,20.11,20.0,21.23,2,2.48,
KMT-2023-BLG-2492,BLG12M0305.042580,17:30:52.05,-27:15:18.65,60041.09371,56.45,0.161,21.13,20.0,21.35,2,2.62,
KMT-2023-BLG-2493,BLG12M0402.024191,17:30:33.43,-27:33:55.98,59997.90651,18.78,0.418,20.05,20.0,20.43,2,2.41,
KMT-2023-BLG-2494,BLG12M0406.083394,17:30:31.74,-27:06:36.97,60000.18289,14.59,0.612,20.07,20.0,25.0,3,2.68,
KMT-2023-BLG-2495,BLG12M0501.042401,17:29:57.92,-27:43:16.50,60024.8577,76.39,0.018,23.43,20.0,21.02,2,2.42,
KMT-2023-BLG-2496,SAO12M0604.079452,17:29:21.70,-27:23:01.86,60074.02142,14.76,0.03,21.47,20.0,25.0,3,2.81,
KMT-2023-BLG-2497,BLG12M0606.015281,17:29:19.72,-27:04:37.92,60005.24797,40.51,0.417,20.05,20.0,20.35,2,2.46,
KMT-2023-BLG-2498,BLG12M0806.064601,17:28:02.54,-27:07:20.28,60016.78428,25.01,0.023,21.74,20.0,22.51,2,2.53,
KMT-2023-BLG-2499,SSO12N0101.012725,17:32:02.54,-28:48:04.07,60147.50786,12.88,0.057,21.75,19.85,19.85,2,2.71,
KMT-2023-BLG-2500,BLG12N0103.044500,17:32:06.68,-28:31:50.92,59987.92704,96.29,0.008,19.92,20.0,21.04,2,2.59,OB230064
KMT-2023-BLG-2501,BLG12N0203.001413,17:31:18.38,-28:36:45.61,60032.79312,56.95,1.0,16.98,16.84,16.84,2,2.4,OB230068
KMT-2023-BLG-2502,BLG12N0407.042465,17:30:12.81,-28:07:22.33,60188.8686,9.51,0.222,19.95,20.0,20.64,2,2.04,
KMT-2023-BLG-2503,BLG12N0804.018585,17:28:03.93,-28:28:59.84,60173.94871,16.84,0.618,19.9,19.91,19.91,2,2.23,
KMT-2023-BLG-2504,BLG12T0204.004241,17:26:44.93,-28:28:05.63,60212.91588,29.66,0.8,19.1,18.27,18.27,2,2.09,
KMT-2023-BLG-2505,BLG12T0204.008067,17:26:35.13,-28:25:15.78,60052.558,5.19,1.0,19.22,19.25,19.25,2,2.08,
KMT-2023-BLG-2506,BLG12T0501.032462,17:24:58.08,-28:49:50.56,59986.63203,75.71,0.107,20.08,20.0,20.59,2,1.99,
KMT-2023-BLG-2507,BLG13M0302.080617,17:38:17.75,-34:04:51.28,60238.05141,38.48,0.287,19.97,20.0,25.0,3,3.57,
KMT-2023-BLG-2508,BLG13M0308.017493,17:38:09.65,-33:17:38.65,60006.91277,44.11,0.187,20.94,20.0,20.95,2,4.42,
KMT-2023-BLG-2509,BLG13M0402.001366,17:38:00.74,-34:07:38.14,59989.96005,83.1,0.679,17.24,17.23,17.23,2,3.93,OB230086
KMT-2023-BLG-2510,BLG13M0407.000979,17:37:32.96,-33:30:41.26,60228.94506,38.14,0.999,17.6,16.85,16.85,2,6.72,OB231292
KMT-2023-BLG-2511,BLG13M0602.083328,17:36:29.00,-34:04:01.92,60216.74681,62.19,0.915,19.9,20.0,25.0,3,3.48,
KMT-2023-BLG-2512,BLG13N0301.026028,17:38:20.27,-35:22:07.18,60039.22056,81.72,0.178,21.86,20.0,20.45,2,2.29,
KMT-2023-BLG-2513,BLG13T0106.026362,17:34:12.99,-34:45:38.48,60223.81115,100.74,0.688,19.9,20.0,21.8,2,4.41,
KMT-2023-BLG-2514,BLG14K0101.000466,17:36:22.29,-28:47:47.65,60005.165,20.89,0.581,16.86,15.93,15.93,2,3.08,OB230080
KMT-2023-BLG-2515,BLG14K0103.057519,17:36:41.51,-28:31:50.02,60142.90791,13.94,0.006,23.52,20.0,21.52,2,3.37,
KMT-2023-BLG-2516,SAO14K0108.049294,17:36:27.43,-27:55:19.27,60016.62505,3.35,0.104,20.79,20.0,21.53,2,3.15,
KMT-2023-BLG-2517,BLG14K0207.028683,17:36:03.91,-28:02:37.72,59987.2567,11.99,0.202,20.41,20.0,21.11,2,3.37,
KMT-2023-BLG-2518,BLG14K0302.005654,17:35:18.83,-28:42:23.18,60229.64141,21.85,0.041,21.25,18.16,18.16,2,3.08,
KMT-2023-BLG-2519,BLG14K0308.001780,17:35:02.92,-27:51:02.81,60235.88788,30.22,0.038,19.65,17.57,17.57,2,2.92,
KMT-2023-BLG-2520,SAO14K0402.038032,17:34:52.30,-28:36:34.67,60023.19127,19.29,0.009,20.19,20.0,20.95,2,2.87,
KMT-2023-BLG-2521,SAO14K0501.008448,17:34:01.16,-28:47:51.79,60068.43003,23.43,0.996,19.7,19.58,19.58,2,3.6,
KMT-2023-BLG-2522,BLG14K0502.102216,17:34:12.32,-28:39:17.10,60229.80084,17.51,0.007,20.85,20.0,25.0,3,3.9,
KMT-2023-BLG-2523,BLG14K0503.057060,17:33:57.67,-28:34:44.83,60036.45116,65.09,0.369,21.7,20.0,21.67,3,3.52,
KMT-2023-BLG-2524,BLG14K0604.066651,17:33:28.91,-28:23:11.18,60023.12109,10.38,0.172,21.44,20.0,21.35,2,2.87,
KMT-2023-BLG-2525,BLG14K0605.021072,17:33:28.36,-28:14:37.14,60038.68548,17.01,0.517,20.02,19.99,19.99,2,2.57,
KMT-2023-BLG-2526,BLG14K0607.113432,17:33:21.18,-27:59:11.15,60009.7484,24.7,0.363,20.04,20.0,25.0,3,2.85,
KMT-2023-BLG-2527,SSO14K0702.013917,17:32:55.30,-28:36:36.97,60039.0288,76.58,0.004,25.17,20.0,20.76,2,3.52,
KMT-2023-BLG-2528,SSO14K0703.056783,17:32:45.55,-28:34:03.76,60000.75825,24.07,0.002,23.06,20.0,21.46,2,3.35,
KMT-2023-BLG-2529,BLG14K0704.005752,17:33:03.39,-28:25:19.45,60007.11613,27.26,0.887,18.19,18.2,18.2,2,2.61,
KMT-2023-BLG-2530,BLG14K0704.049333,17:33:06.96,-28:22:52.82,60025.25153,45.29,0.276,21.96,20.0,20.83,2,2.51,
KMT-2023-BLG-2531,BLG14K0705.085174,17:32:41.59,-28:13:39.07,60016.21755,9.5,0.078,21.59,20.0,21.61,2,2.72,
KMT-2023-BLG-2532,BLG14K0705.099802,17:33:06.46,-28:19:54.26,60043.72951,11.05,0.27,21.57,20.0,22.23,2,2.43,
KMT-2023-BLG-2533,BLG14K0803.106725,17:32:20.99,-28:31:24.60,60024.15785,14.49,0.061,21.99,20.0,25.0,3,2.83,
KMT-2023-BLG-2534,BLG14M0103.043929,17:41:09.65,-28:34:59.05,60006.9875,16.28,0.217,21.17,20.0,21.99,2,4.98,
KMT-2023-BLG-2535,BLG14M0107.020751,17:41:05.34,-28:00:38.95,60221.22676,71.54,0.022,23.48,20.0,20.45,2,3.76,
KMT-2023-BLG-2536,BLG14M0202.063383,17:40:37.58,-28:36:51.91,60054.58217,79.06,0.05,23.94,20.0,22.46,2,4.41,
KMT-2023-BLG-2537,BLG14M0206.050289,17:40:43.51,-28:06:13.82,60233.57497,8.12,0.263,20.32,20.0,21.91,2,4.17,
KMT-2023-BLG-2538,BLG14M0207.000551,17:40:31.69,-28:00:03.42,60025.24953,2.81,0.702,18.91,16.47,16.47,2,3.9,
KMT-2023-BLG-2539,BLG14M0207.053005,17:40:23.22,-28:03:44.53,60111.89714,8.63,0.031,22.88,20.0,21.66,2,3.73,
KMT-2023-BLG-2540,BLG14M0208.011003,17:40:27.16,-27:51:44.64,60049.85232,7.06,0.023,23.52,19.24,19.24,2,3.24,
KMT-2023-BLG-2541,BLG14M0301.000445,17:40:12.53,-28:44:22.45,60022.43091,73.18,0.827,17.78,17.31,17.31,2,5.19,
KMT-2023-BLG-2542,BLG14M0305.028095,17:39:49.65,-28:16:38.39,60180.48201,24.06,0.679,19.7,20.0,20.7,2,2.99,
KMT-2023-BLG-2543,BLG14M0305.090968,17:40:07.59,-28:14:47.36,60186.7261,10.3,0.02,21.95,20.0,25.0,3,3.31,
KMT-2023-BLG-2544,BLG14M0306.043616,17:40:11.56,-28:09:10.26,60020.46881,136.51,0.043,23.76,20.0,21.13,2,3.32,
KMT-2023-BLG-2545,BLG14M0307.083720,17:40:21.10,-27:59:16.69,60005.137,5.36,0.259,20.94,20.0,22.43,2,3.93,
KMT-2023-BLG-2546,BLG14M0403.009130,17:39:32.85,-28:32:06.54,60222.79807,52.14,0.517,20.05,19.66,19.66,2,4.48,
KMT-2023-BLG-2547,BLG14M0404.000540,17:39:19.24,-28:21:08.39,59975.41411,66.71,0.275,16.16,16.2,16.2,2,3.19,
KMT-2023-BLG-2548,BLG14M0404.054089,17:39:48.49,-28:22:20.03,60035.7136,42.51,0.035,23.65,20.0,21.55,2,3.78,
KMT-2023-BLG-2549,BLG14M0407.098107,17:39:33.77,-28:03:20.77,60065.11975,12.78,0.946,19.94,20.0,25.0,3,2.85,
KMT-2023-BLG-2550,BLG14M0506.004150,17:39:13.64,-28:08:19.86,59998.09347,95.04,0.04,21.2,17.7,17.7,2,2.87,
KMT-2023-BLG-2551,BLG14M0506.044607,17:38:53.40,-28:09:07.78,60004.07493,8.32,0.026,21.31,20.0,20.74,2,2.87,
KMT-2023-BLG-2552,BLG14M0507.064308,17:39:06.43,-27:59:19.90,60228.39335,34.39,0.007,20.7,20.0,21.22,2,3.03,
KMT-2023-BLG-2553,BLG14M0601.008554,17:38:32.13,-28:46:08.87,60233.75719,4.76,0.647,18.99,19.02,19.02,2,3.93,
KMT-2023-BLG-2554,BLG14M0601.057775,17:38:35.23,-28:43:21.97,60026.28665,37.99,0.01,22.85,20.0,21.75,2,3.62,
KMT-2023-BLG-2555,SSO14M0603.001800,17:38:38.42,-28:30:37.55,60235.80388,54.14,0.348,19.83,17.51,17.51,2,3.55,
KMT-2023-BLG-2556,BLG14M0604.032067,17:38:18.41,-28:20:54.31,60004.04217,63.22,0.005,24.47,20.0,20.72,2,3.21,
KMT-2023-BLG-2557,BLG14M0607.010486,17:38:17.59,-28:02:34.94,60222.99746,115.28,0.021,23.4,18.94,18.94,2,3.06,
KMT-2023-BLG-2558,SSO14M0608.019476,17:38:33.24,-27:50:34.73,60200.22506,24.77,0.539,20.01,20.0,20.06,2,2.52,
KMT-2023-BLG-2559,BLG14M0702.017837,17:37:54.10,-28:39:00.72,60211.91288,16.24,0.303,20.32,19.95,19.95,2,3.17,
KMT-2023-BLG-2560,BLG14M0704.088121,17:37:48.04,-28:21:47.34,60110.37068,5.75,0.017,22.8,20.0,25.0,3,3.94,
KMT-2023-BLG-2561,BLG14M0706.095583,17:37:41.74,-28:10:54.41,60082.33848,62.18,0.132,22.64,20.0,23.05,2,3.8,
KMT-2023-BLG-2562,SAO14M0804.001366,17:37:30.34,-28:25:07.18,60232.20666,11.45,0.215,17.75,17.77,17.77,2,3.92,
KMT-2023-BLG-2563,SSO14N0307.009532,17:39:51.85,-29:09:23.47,60201.12804,17.68,0.456,20.7,20.0,20.86,2,4.86,
KMT-2023-BLG-2564,BLG14N0402.003676,17:39:45.08,-29:48:37.12,60173.90669,3.45,0.341,19.65,19.7,19.7,2,5.57,
KMT-2023-BLG-2565,SAO14N0508.058317,17:38:59.90,-28:57:47.56,60158.03398,141.21,0.002,25.7,20.0,22.11,2,4.41,
KMT-2023-BLG-2566,BLG14N0508.082394,17:38:47.81,-29:00:37.37,60026.07348,87.31,0.017,23.43,20.0,24.72,3,4.3,
KMT-2023-BLG-2567,BLG14N0604.004313,17:38:29.56,-29:30:40.36,59997.65147,32.99,0.61,19.61,19.17,19.17,2,4.72,
KMT-2023-BLG-2568,BLG14N0605.049882,17:38:20.05,-29:22:35.87,60163.09505,9.99,0.065,22.62,20.0,22.44,2,4.61,
KMT-2023-BLG-2569,SAO14N0704.019197,17:37:52.28,-29:28:09.77,60086.0598,15.1,0.135,21.95,20.0,20.52,2,4.15,
KMT-2023-BLG-2570,BLG14N0804.039382,17:37:15.26,-29:33:47.34,60242.0318,25.62,0.31,19.96,20.0,21.25,3,3.67,
KMT-2023-BLG-2571,BLG14N0804.069546,17:37:02.90,-29:34:14.09,60036.05395,61.69,0.013,24.81,20.0,21.88,2,3.65,
KMT-2023-BLG-2572,SSO14T0102.026557,17:36:24.16,-29:43:57.83,60228.33803,158.97,0.014,22.6,20.0,21.13,2,4.0,
KMT-2023-BLG-2573,BLG14T0108.002307,17:36:39.82,-29:01:45.73,60011.47902,34.8,0.87,18.0,17.39,17.39,2,2.97,
KMT-2023-BLG-2574,BLG14T0205.013632,17:35:59.88,-29:25:15.38,60239.30776,13.71,0.03,19.49,19.57,19.57,2,2.91,
KMT-2023-BLG-2575,BLG14T0304.011796,17:35:25.94,-29:30:31.79,60210.63055,10.52,0.866,19.26,19.28,19.28,2,3.04,
KMT-2023-BLG-2576,BLG14T0307.011243,17:35:22.62,-29:04:51.89,60232.95546,69.94,0.77,19.78,19.86,19.86,2,3.19,
KMT-2023-BLG-2577,BLG14T0402.088220,17:34:39.07,-29:44:52.12,60008.29629,9.17,0.097,21.72,20.0,21.92,2,2.97,
KMT-2023-BLG-2578,SSO14T0403.063838,17:34:36.42,-29:39:40.79,60201.64493,9.41,0.736,20.08,20.0,21.08,2,2.82,
KMT-2023-BLG-2579,BLG14T0407.002684,17:34:29.71,-29:04:40.26,60052.73897,191.22,0.035,23.76,17.9,17.9,2,3.38,
KMT-2023-BLG-2580,BLG14T0408.054383,17:34:39.85,-28:58:54.70,60213.11881,59.39,0.033,22.47,20.0,21.33,2,3.02,
KMT-2023-BLG-2581,SSO14T0504.011269,17:33:48.00,-29:31:02.28,60244.10414,42.01,0.203,19.33,18.93,18.93,2,2.64,
KMT-2023-BLG-2582,BLG14T0602.071899,17:33:25.41,-29:47:52.19,60227.4836,44.61,0.037,22.36,20.0,21.46,2,2.66,
KMT-2023-BLG-2583,SSO14T0604.002919,17:33:47.21,-29:30:55.19,60236.70506,60.17,0.251,19.97,17.68,17.68,2,2.64,
KMT-2023-BLG-2584,SSO14T0606.029763,17:33:14.15,-29:16:26.22,60201.77976,45.85,0.276,20.47,20.0,20.53,2,2.82,
KMT-2023-BLG-2585,BLG14T0801.031966,17:32:20.79,-29:55:35.15,60020.4685,48.45,0.312,20.84,20.0,20.8,2,3.03,
KMT-2023-BLG-2586,SSO14T0804.094799,17:32:15.23,-29:30:29.27,60223.39819,81.46,0.355,19.97,20.0,25.0,3,3.26,
KMT-2023-BLG-2587,BLG15K0207.001370,17:35:42.36,-25:51:52.88,60018.34746,52.86,0.439,18.15,17.65,17.65,2,3.08,
KMT-2023-BLG-2588,BLG15K0302.047197,17:35:14.62,-26:30:57.64,60049.1565,76.15,0.128,23.41,20.0,21.18,2,2.75,
KMT-2023-BLG-2589,SAO15K0403.084311,17:34:59.15,-26:24:46.15,60221.62538,1.64,0.003,20.01,20.0,22.41,2,2.8,
KMT-2023-BLG-2590,BLG15K0507.006769,17:34:23.42,-25:57:48.82,60003.21781,115.21,0.025,22.32,20.0,21.28,2,3.52,
KMT-2023-BLG-2591,BLG15K0604.070790,17:33:20.60,-26:18:19.87,60063.49751,50.7,0.205,22.32,20.0,22.38,2,3.14,
KMT-2023-BLG-2592,SSO15K0701.036115,17:33:01.57,-26:41:55.75,60204.09658,40.97,0.099,22.69,20.0,21.24,2,2.86,
KMT-2023-BLG-2593,BLG15K0702.017684,17:33:00.35,-26:36:01.66,59991.05918,19.67,0.099,20.81,20.0,20.91,2,2.95,
KMT-2023-BLG-2594,BLG15M0104.069585,17:41:13.84,-26:18:03.56,59997.50499,37.95,0.044,21.7,20.0,21.68,2,3.09,
KMT-2023-BLG-2595,BLG15M0202.004682,17:40:40.92,-26:34:03.97,60239.13674,44.54,0.601,19.81,18.06,18.06,2,3.04,
KMT-2023-BLG-2596,BLG15M0203.020737,17:40:45.84,-26:25:58.91,60012.29273,26.3,0.379,20.03,20.0,20.29,2,2.87,
KMT-2023-BLG-2597,BLG15M0204.033087,17:40:47.54,-26:19:50.48,60213.60686,28.71,0.102,21.26,20.0,20.7,2,2.95,
KMT-2023-BLG-2598,BLG15M0206.015305,17:40:28.46,-25:59:39.26,60027.50938,15.32,0.518,19.73,20.0,20.09,2,2.89,
KMT-2023-BLG-2599,SSO15M0208.046689,17:40:22.88,-25:47:54.46,60206.52814,28.03,0.041,22.92,20.0,21.2,2,2.88,
KMT-2023-BLG-2600,BLG15M0304.014715,17:39:56.74,-26:15:31.25,60064.97663,14.45,0.406,20.95,19.67,19.67,2,2.39,
KMT-2023-BLG-2601,BLG15M0308.005336,17:39:56.14,-25:50:31.52,60114.38215,44.85,1.0,18.84,18.89,18.89,2,3.09,
KMT-2023-BLG-2602,BLG15M0401.064441,17:39:37.25,-26:42:46.94,60223.20567,27.68,0.086,21.94,20.0,21.65,2,3.05,
KMT-2023-BLG-2603,BLG15M0402.005630,17:39:45.62,-26:34:24.02,60240.8611,30.57,0.197,20.16,18.48,18.48,4,2.72,
KMT-2023-BLG-2604,SSO15M0405.004302,17:39:19.92,-26:12:54.43,60218.65186,11.88,0.554,17.79,17.83,17.83,2,2.6,
