Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2021-BLG-2459,BLG04T0704.079331,17:59:52.13,-30:43:25.39,9465.41519,33.71,0.081,21.58,20.0,21.79,2,1.7,
KMT-2021-BLG-2460,BLG11K0806.038269,17:23:04.12,-29:13:41.34,9476.95092,51.56,0.689,21.38,20.0,20.73,2,1.87,
KMT-2021-BLG-2461,BLG14M0505.020003,17:38:54.50,-28:12:50.18,9506.94685,67.12,0.178,19.88,19.87,19.87,2,2.89,
KMT-2021-BLG-2462,BLG14M0708.089808,17:37:49.95,-27:52:20.75,9469.46218,91.34,0.042,23.26,20.0,25.0,3,3.4,
KMT-2021-BLG-2463,BLG31N0307.045000,18:16:37.35,-26:01:11.39,9465.54253,60.27,0.002,24.02,19.69,19.69,1,0.71,
KMT-2021-BLG-2464,BLG32M0104.000380,18:15:26.10,-27:24:04.72,9517.97932,166.16,0.14,17.83,14.3,14.3,1,0.6,
KMT-2021-BLG-2465,BLG01M0804.003809,17:54:48.62,-30:36:01.69,9467.58908,127.57,0.026,22.77,16.92,16.92,1,2.26,
KMT-2021-BLG-2466,BLG03N0108.000698,18:06:15.78,-28:06:39.82,9431.73095,199.77,0.999,15.5,14.72,14.72,1,0.9,
KMT-2021-BLG-2467,SAO03T0206.049695,18:01:00.95,-28:17:02.29,9466.22576,53.53,0.009,24.25,19.05,19.05,1,1.18,
KMT-2021-BLG-2468,BLG04T0708.010073,17:59:51.79,-30:09:19.80,9470.86517,9.92,0.448,19.25,17.85,17.85,1,1.24,
KMT-2021-BLG-2469,BLG14N0407.008248,17:39:23.60,-29:11:14.32,9476.93983,19.36,0.209,20.2,20.0,20.23,2,4.96,
KMT-2021-BLG-2470,BLG15M0303.002252,17:40:02.12,-26:23:58.88,9495.20217,78.63,0.127,19.34,17.34,17.34,2,2.9,
KMT-2021-BLG-2471,SAO15N0701.000658,17:37:39.78,-27:48:34.78,9467.7278,6.45,0.182,19.31,16.34,16.34,2,3.32,
KMT-2021-BLG-2472,BLG17M0708.009436,17:45:31.11,-32:12:54.79,9474.36687,38.93,0.01,21.45,20.0,21.86,2,5.99,
KMT-2021-BLG-2473,BLG20M0108.001274,17:50:17.49,-21:35:49.85,9466.70425,13.86,0.17,20.6,16.43,16.43,4,2.62,
KMT-2021-BLG-2474,BLG21T0707.057444,17:50:10.35,-35:37:19.09,9468.31435,18.75,0.039,21.1,20.0,20.3,1,0.83,
KMT-2021-BLG-2475,BLG34T0703.057010,18:00:04.88,-32:54:59.40,9472.30805,14.63,0.364,20.01,20.0,20.24,1,0.92,
KMT-2021-BLG-2476,BLG42T0108.010317,17:53:45.85,-29:14:42.50,9470.62216,146.63,0.033,23.24,17.15,17.15,1,1.89,
KMT-2021-BLG-2477,BLG01T0105.006573,17:54:15.23,-31:40:45.19,9468.39346,46.58,0.11,22.0,17.55,17.55,1,1.59,
KMT-2021-BLG-2478,SAO02N0408.011707,17:57:14.21,-29:06:07.09,9482.22853,33.76,0.09,20.55,18.0,18.0,1,1.66,
KMT-2021-BLG-2479,SAO03N0808.027670,18:02:09.92,-28:06:12.60,9471.75766,4.57,0.528,18.64,18.59,18.59,1,1.18,
KMT-2021-BLG-2480,SAO04K0104.043824,18:03:30.47,-29:33:17.60,9472.29888,34.24,0.049,21.59,19.27,19.27,1,0.95,
KMT-2021-BLG-2481,BLG04T0107.052194,18:03:32.32,-30:16:46.81,9477.97862,19.83,0.173,19.91,19.57,19.57,1,1.03,
KMT-2021-BLG-2482,BLG11K0207.043993,17:26:28.90,-29:03:42.48,9475.88911,16.69,0.287,20.09,20.0,20.46,2,1.81,
KMT-2021-BLG-2483,BLG11K0704.012785,17:23:45.89,-29:26:19.28,9508.44315,55.17,0.673,19.04,18.81,18.81,1,1.36,
KMT-2021-BLG-2484,BLG11M0305.066795,17:31:00.05,-29:21:24.98,9466.02642,91.43,0.053,22.88,20.0,21.88,2,2.76,
KMT-2021-BLG-2485,BLG11M0705.075801,17:28:40.42,-29:22:58.26,9471.20608,14.01,0.339,20.6,20.0,22.47,3,2.26,
KMT-2021-BLG-2486,BLG11N0108.010863,17:32:03.20,-30:04:39.18,9477.40585,142.52,0.048,22.88,18.65,18.65,2,1.83,
KMT-2021-BLG-2487,BLG14K0406.053211,17:34:44.88,-28:10:22.69,9471.44056,19.45,0.194,20.95,20.0,21.03,2,3.0,
KMT-2021-BLG-2488,BLG14K0602.011329,17:33:44.35,-28:41:51.50,9468.46053,25.26,0.2,21.97,20.0,20.42,3,3.7,
KMT-2021-BLG-2489,BLG14K0807.088199,17:32:10.97,-28:05:21.52,9279.43763,3.31,0.859,19.4,20.0,22.41,2,2.62,
KMT-2021-BLG-2490,BLG15K0305.019045,17:35:20.06,-26:09:08.06,9478.349,55.59,0.097,22.22,20.0,20.81,2,3.18,
KMT-2021-BLG-2491,BLG15M0301.053268,17:39:55.40,-26:40:27.70,9471.57986,73.28,0.008,23.23,20.0,21.07,2,2.74,
KMT-2021-BLG-2492,SAO15N0502.017797,17:39:13.50,-27:37:40.84,9469.85537,12.14,0.151,20.46,19.87,19.87,2,2.97,
KMT-2021-BLG-2493,BLG16M0204.022145,17:40:47.04,-24:12:40.93,9477.11763,55.48,0.009,22.1,20.0,20.03,2,1.98,
KMT-2021-BLG-2494,SAO16M0602.016643,17:38:46.91,-24:24:29.02,9480.99149,51.97,0.4,20.1,19.39,19.39,2,1.77,
KMT-2021-BLG-2495,SAO18M0504.011508,17:48:21.44,-26:13:50.52,9480.64837,26.07,0.139,20.61,20.0,21.02,2,5.69,
KMT-2021-BLG-2496,SAO18M0608.072286,17:47:18.33,-25:45:39.56,9469.05019,43.44,0.013,22.93,20.0,25.0,3,3.52,
KMT-2021-BLG-2497,BLG18M0805.041808,17:46:14.42,-26:10:22.26,9468.89736,31.4,0.091,21.94,20.0,20.95,2,3.25,
KMT-2021-BLG-2498,BLG18N0607.006121,17:47:43.07,-26:56:05.10,9472.02538,68.41,0.002,23.32,20.0,20.2,2,5.25,
KMT-2021-BLG-2499,BLG18T0303.004543,17:44:14.40,-27:30:44.89,9476.94248,17.8,0.678,19.43,19.49,19.49,2,4.47,
KMT-2021-BLG-2500,BLG19M0504.042398,17:48:03.84,-24:12:19.44,9475.33935,53.97,0.163,21.25,20.0,20.53,2,2.26,
KMT-2021-BLG-2501,BLG19N0308.021139,17:49:27.79,-24:44:01.14,9472.12992,33.83,0.113,21.19,20.0,21.4,2,3.95,
KMT-2021-BLG-2502,BLG19T0803.090415,17:41:58.20,-25:24:01.37,9466.46675,46.32,0.034,22.93,20.0,25.0,3,2.76,
KMT-2021-BLG-2503,SAO21K0505.012540,17:51:26.83,-34:45:32.69,9477.27645,13.23,0.351,18.79,18.35,18.35,1,1.01,
KMT-2021-BLG-2504,BLG21T0806.011684,17:49:49.24,-35:44:58.20,9480.36949,58.03,0.164,21.58,18.48,18.48,1,0.95,
KMT-2021-BLG-2505,BLG22M0802.007731,17:54:34.17,-32:56:30.01,9476.30769,106.55,0.067,21.45,17.9,17.9,1,1.33,
KMT-2021-BLG-2506,BLG31N0403.016420,18:16:16.32,-26:38:32.86,9466.47141,8.7,0.151,20.83,18.53,18.53,4,0.85,
KMT-2021-BLG-2507,BLG32K0802.008890,18:06:48.70,-27:39:54.79,9468.8138,19.2,0.207,18.95,17.59,17.59,1,0.87,
KMT-2021-BLG-2508,BLG32M0201.004348,18:15:19.56,-27:50:33.29,9479.41109,22.03,0.501,19.46,17.05,17.05,1,0.56,
KMT-2021-BLG-2509,BLG32N0708.040651,18:12:21.48,-28:01:04.12,9475.28954,18.62,0.386,19.33,19.24,19.24,1,0.6,
KMT-2021-BLG-2510,BLG33M0606.049146,18:14:58.63,-29:21:23.29,9486.88831,60.69,0.078,20.6,19.93,19.93,1,0.4,
KMT-2021-BLG-2511,BLG33T0706.038367,18:09:35.66,-30:25:46.81,9479.11899,33.07,0.167,19.71,19.73,19.73,1,0.79,
KMT-2021-BLG-2512,SAO34K0502.028153,18:01:09.48,-31:55:42.60,9469.78352,12.11,0.099,20.79,19.32,19.32,1,1.25,
KMT-2021-BLG-2513,SAO34K0506.059833,18:01:09.35,-31:28:03.61,9480.85372,83.07,0.032,22.1,20.0,20.12,1,1.18,
KMT-2021-BLG-2514,SAO35T0102.062493,18:04:02.75,-26:40:48.90,9467.57685,11.39,0.082,21.62,20.0,21.03,2,1.87,
KMT-2021-BLG-2515,BLG35T0305.030130,18:02:51.16,-26:21:24.08,9468.22026,0.95,0.002,21.54,20.0,20.67,2,2.68,
KMT-2021-BLG-2516,SAO36N0703.011187,18:17:04.56,-24:28:18.41,9501.78921,59.71,0.933,18.72,18.56,18.56,1,1.14,
KMT-2021-BLG-2517,BLG38M0707.005262,17:56:09.49,-21:39:58.64,9477.56421,24.09,0.122,18.69,18.03,18.03,4,2.34,
KMT-2021-BLG-2518,BLG41K0403.049196,17:51:54.52,-30:51:34.31,9468.60336,6.93,0.039,22.37,19.94,19.94,1,2.29,
KMT-2021-BLG-2519,BLG41K0507.049019,17:51:23.91,-30:21:27.79,9473.3983,15.7,0.19,20.07,20.0,20.26,1,2.55,
KMT-2021-BLG-2520,BLG41M0105.032121,17:58:31.79,-30:35:41.50,9467.89755,3.08,0.376,20.44,19.54,19.54,1,1.8,
KMT-2021-BLG-2521,BLG42M0407.010484,17:57:01.49,-28:19:57.40,9468.33076,126.59,0.002,24.54,17.6,17.6,1,1.97,
KMT-2021-BLG-2522,SAO42M0605.092663,17:55:36.75,-28:31:11.50,9471.29259,9.04,0.078,20.8,20.0,25.0,3,2.27,
KMT-2021-BLG-2523,SAO42N0808.002661,17:54:33.87,-29:15:53.21,9477.82428,7.05,0.999,16.33,15.73,15.73,1,1.7,
KMT-2021-BLG-2524,SAO42T0301.002292,17:52:30.95,-30:11:43.19,9467.60597,44.9,0.012,22.89,15.86,15.86,2,1.69,
KMT-2021-BLG-2525,BLG43N0201.012680,18:05:45.38,-29:03:39.89,9478.99019,71.98,0.952,18.57,18.13,18.13,1,0.91,
KMT-2021-BLG-2526,SAO43N0206.069479,18:05:34.11,-28:28:18.59,9470.0286,5.78,0.005,19.69,19.91,19.91,1,1.06,
KMT-2021-BLG-2527,SAO43N0308.076809,18:05:02.62,-28:09:31.50,9476.56391,62.75,0.026,21.27,19.75,19.75,1,0.84,
KMT-2021-BLG-2528,SAO43T0502.021083,17:59:00.61,-28:53:56.69,9476.72451,34.59,0.084,19.76,18.06,18.06,1,1.03,
KMT-2021-BLG-2529,BLG01K0603.046643,17:50:58.90,-30:49:07.21,9471.65268,6.13,0.304,20.38,19.93,19.93,1,2.7,
KMT-2021-BLG-2530,BLG01T0307.024191,17:52:34.22,-31:23:22.81,9524.31657,193.37,0.003,21.4,19.35,19.35,1,2.44,
KMT-2021-BLG-2531,BLG02T0206.063266,17:53:23.38,-29:27:05.80,9470.24286,6.98,0.291,19.96,19.69,19.69,1,2.09,
KMT-2021-BLG-2532,BLG11N0406.038266,17:30:05.06,-30:23:01.75,9469.99199,7.9,0.026,19.98,20.0,20.6,2,2.57,
KMT-2021-BLG-2533,BLG14M0106.014296,17:40:57.91,-28:09:05.83,9470.63369,14.89,0.445,20.01,19.96,19.96,2,4.07,
KMT-2021-BLG-2534,BLG15N0203.017739,17:40:36.10,-27:28:36.77,9470.12459,3.87,0.832,19.84,20.0,20.09,2,3.16,
KMT-2021-BLG-2535,SAO18M0706.026473,17:46:43.99,-26:01:56.10,9466.969,15.89,0.192,20.69,20.0,20.82,2,3.34,
KMT-2021-BLG-2536,BLG18T0801.027520,17:41:46.91,-27:46:29.39,9475.74358,22.69,0.102,21.2,20.0,20.69,2,3.83,
KMT-2021-BLG-2537,BLG22M0706.018952,17:55:31.91,-32:27:02.99,9474.18706,5.55,0.357,19.73,19.2,19.2,1,1.8,
KMT-2021-BLG-2538,BLG34N0706.025671,18:05:08.62,-32:36:03.49,9466.32886,0.5,0.004,21.91,19.27,19.27,1,0.91,
KMT-2021-BLG-2539,SAO02K0403.010355,17:52:27.29,-28:40:47.71,9496.17929,34.71,0.144,18.67,18.77,18.77,2,3.12,
KMT-2021-BLG-2540,BLG11T0208.004375,17:26:16.26,-30:01:00.84,9505.93235,51.9,0.48,19.23,18.1,18.1,2,2.61,
KMT-2021-BLG-2541,BLG14M0104.017378,17:41:14.39,-28:21:28.51,9475.79543,54.12,0.777,19.98,20.0,20.32,2,4.0,
KMT-2021-BLG-2542,BLG17M0307.031253,17:48:05.44,-32:18:53.42,9478.26733,56.11,0.965,19.98,20.0,22.3,2,4.66,
KMT-2021-BLG-2543,BLG17N0801.001064,17:44:48.63,-34:14:55.28,9468.89578,21.82,1.0,17.53,15.41,15.41,1,1.6,
KMT-2021-BLG-2544,BLG19K0707.018504,17:42:12.04,-23:48:31.43,9485.06126,45.45,0.373,21.09,19.34,19.34,4,1.86,
KMT-2021-BLG-2545,BLG19T0401.025556,17:43:49.17,-25:41:33.47,9485.4028,86.81,0.737,19.94,20.0,20.44,2,2.8,
KMT-2021-BLG-2546,BLG32N0306.015344,18:14:18.30,-28:17:36.60,9470.99673,0.5,0.098,18.34,18.26,18.26,1,0.42,
KMT-2021-BLG-2547,BLG34K0807.028363,17:59:16.67,-31:21:30.82,9480.05216,56.87,0.431,20.26,19.41,19.41,1,1.52,
KMT-2021-BLG-2548,SAO34M0707.011220,18:05:03.22,-31:20:51.79,9513.98148,52.4,0.046,19.47,18.69,18.69,1,1.2,
KMT-2021-BLG-2549,SAO42M0505.066527,17:56:14.17,-28:30:26.10,9468.32662,9.89,0.276,19.92,20.0,20.14,1,2.26,
KMT-2021-BLG-2550,BLG43M0601.054290,18:03:23.62,-27:59:18.60,9475.79541,52.17,0.258,21.13,19.43,19.43,1,0.94,
KMT-2021-BLG-2551,SAO43N0604.022948,18:03:02.87,-28:45:18.79,9509.46966,150.97,0.097,19.49,18.29,18.29,1,0.87,
KMT-2021-BLG-2552,BLG02N0101.001183,17:59:06.52,-30:03:49.61,9507.0777,57.25,0.558,17.88,14.99,14.99,1,1.25,MB21382
KMT-2021-BLG-2553,SAO04M0206.026184,18:07:35.34,-29:15:09.40,9491.34662,21.82,0.274,19.3,19.01,19.01,1,1.01,
KMT-2021-BLG-2554,SAO04T0604.043763,18:00:27.11,-30:43:09.91,9468.97029,60.2,0.605,19.01,19.63,19.63,1,1.49,
KMT-2021-BLG-2555,SSO15M0806.003593,17:37:30.46,-25:58:57.68,9475.77497,27.5,0.036,20.73,18.54,18.54,2,3.32,
KMT-2021-BLG-2556,BLG19K0608.004453,17:42:54.06,-23:42:47.48,9496.44674,50.25,0.88,17.83,17.71,17.71,1,1.93,
KMT-2021-BLG-2557,BLG21K0506.014103,17:51:21.53,-34:34:55.49,9508.35946,61.42,0.385,19.47,18.34,18.34,1,0.9,
KMT-2021-BLG-2558,BLG21N0604.018733,17:55:53.10,-36:01:02.50,9490.67143,120.29,0.148,21.09,19.29,19.29,1,0.84,
KMT-2021-BLG-2559,BLG32K0101.070920,18:10:45.11,-27:48:24.59,9475.1079,100.26,0.048,21.4,20.0,20.13,1,0.73,
KMT-2021-BLG-2560,SAO32K0804.007914,18:06:40.26,-27:23:50.21,9485.01143,15.98,0.037,17.63,17.41,17.41,1,0.89,MB21393
KMT-2021-BLG-2561,BLG32T0302.004183,18:09:53.69,-28:51:51.91,9497.48027,51.94,0.822,17.94,16.96,16.96,1,0.81,
KMT-2021-BLG-2562,BLG37K0707.029181,17:40:43.45,-34:26:33.94,9469.54668,22.2,0.295,21.18,20.0,20.44,2,2.27,
KMT-2021-BLG-2563,BLG01M0107.057650,17:59:01.84,-30:12:47.59,9496.80871,93.88,0.383,19.94,19.92,19.92,1,1.62,
KMT-2021-BLG-2564,BLG01N0704.071978,17:55:22.72,-31:44:00.71,9475.85155,11.09,0.039,20.7,20.0,20.08,1,1.42,MB21396
KMT-2021-BLG-2565,BLG02N0402.039659,17:57:00.57,-29:53:41.32,9474.34754,11.44,0.241,20.72,19.42,19.42,1,1.94,
KMT-2021-BLG-2566,BLG03K0305.078388,18:00:16.28,-27:21:42.52,9474.8004,132.56,0.039,22.61,20.0,20.05,1,1.69,
KMT-2021-BLG-2567,BLG04K0407.005064,18:01:33.64,-29:07:57.00,9474.29356,6.18,0.292,17.96,16.6,16.6,1,1.35,MB21389
KMT-2021-BLG-2568,BLG04N0608.047492,18:05:39.07,-30:08:35.59,9478.91278,43.24,0.11,21.34,19.81,19.81,1,1.17,
KMT-2021-BLG-2569,BLG04T0501.014990,18:01:10.26,-31:04:51.20,9477.59379,72.71,0.013,22.67,18.8,18.8,1,1.44,
KMT-2021-BLG-2570,BLG11K0402.000273,17:25:10.18,-29:40:02.96,9493.8987,59.32,0.788,16.1,15.33,15.33,2,2.15,
KMT-2021-BLG-2571,BLG11M0203.003395,17:31:19.61,-29:35:08.63,9497.10088,58.32,0.349,19.05,17.85,17.85,2,2.93,
KMT-2021-BLG-2572,BLG11M0805.023845,17:28:02.58,-29:16:31.91,9475.17838,14.14,0.098,21.34,19.39,19.39,1,1.8,
KMT-2021-BLG-2573,BLG11T0207.007075,17:26:15.75,-30:12:16.20,9474.6574,121.7,0.015,23.58,18.84,18.84,2,2.44,
KMT-2021-BLG-2574,BLG14K0103.068595,17:36:36.87,-28:30:43.56,9475.16406,14.28,0.026,20.62,20.0,21.77,2,3.32,
KMT-2021-BLG-2575,BLG14M0506.021421,17:39:00.64,-28:09:44.28,9471.8477,13.03,0.008,21.36,19.94,19.94,2,2.88,
KMT-2021-BLG-2576,BLG17M0507.005729,17:47:03.09,-32:19:43.14,9485.121,28.15,0.105,21.77,20.0,20.56,2,5.32,
KMT-2021-BLG-2577,BLG17M0801.059028,17:45:09.45,-33:05:36.96,9474.92662,63.9,0.075,22.64,20.0,21.49,2,2.78,
KMT-2021-BLG-2578,BLG17N0707.060905,17:45:54.83,-33:30:22.03,9473.97717,11.18,0.905,20.07,20.0,22.12,2,3.28,
KMT-2021-BLG-2579,BLG19T0705.062441,17:42:21.95,-25:09:31.50,9471.99625,14.06,0.077,21.64,20.0,21.18,1,2.44,
KMT-2021-BLG-2580,BLG22N0403.080810,17:57:08.29,-33:57:15.01,9473.43263,199.68,0.01,23.54,20.0,21.04,1,0.73,
KMT-2021-BLG-2581,BLG41M0503.013335,17:56:32.08,-30:56:08.48,9491.40403,24.0,0.9,18.35,17.97,17.97,1,1.33,
KMT-2021-BLG-2582,BLG42M0108.022882,17:58:31.64,-28:11:34.30,9478.05161,8.13,0.657,19.07,19.11,19.11,1,1.97,
KMT-2021-BLG-2583,BLG42T0105.006585,17:53:38.42,-29:39:37.69,9483.28669,16.03,0.696,17.57,16.41,16.41,1,1.72,
KMT-2021-BLG-2584,SAO43K0105.025622,18:01:30.91,-27:29:41.21,9507.93044,55.65,0.29,19.51,18.76,18.76,1,1.36,
KMT-2021-BLG-2585,BLG01M0101.018775,17:58:57.28,-31:01:33.60,9494.05484,26.15,0.36,19.49,19.19,19.19,1,1.73,
KMT-2021-BLG-2586,SAO03K0401.035276,17:59:50.05,-27:50:24.00,9490.16701,198.35,0.054,23.1,19.25,19.25,1,1.92,
KMT-2021-BLG-2587,BLG03N0808.013609,18:02:26.52,-28:06:17.50,9430.89018,0.5,0.999,17.62,17.92,17.92,1,1.02,
KMT-2021-BLG-2588,SAO03T0107.034889,18:01:34.86,-28:08:15.68,9475.60039,39.81,0.064,22.61,19.06,19.06,1,1.46,
KMT-2021-BLG-2589,BLG11M0304.019996,17:31:00.35,-29:23:32.60,9481.18325,24.41,0.919,20.0,20.0,20.61,2,2.89,
KMT-2021-BLG-2590,BLG13M0106.007958,17:39:23.19,-33:36:08.71,9499.45617,79.45,0.325,19.12,19.17,19.17,2,3.4,
KMT-2021-BLG-2591,BLG14M0305.040070,17:40:16.39,-28:14:20.11,9478.60948,39.3,0.033,23.79,20.0,21.13,2,3.79,
KMT-2021-BLG-2592,BLG14M0501.012669,17:39:15.38,-28:43:42.20,9488.43689,19.97,0.052,19.67,19.77,19.77,2,4.29,
KMT-2021-BLG-2593,BLG14T0704.006664,17:33:07.76,-29:27:17.82,9497.97568,21.74,0.699,18.94,18.94,18.94,2,3.11,
KMT-2021-BLG-2594,BLG15N0504.047164,17:38:41.36,-27:21:42.41,9482.0465,198.5,0.045,22.82,20.0,20.46,2,2.62,
KMT-2021-BLG-2595,BLG15T0802.080030,17:32:12.18,-27:39:15.41,9477.75327,36.62,0.022,22.62,20.0,22.03,2,2.61,
KMT-2021-BLG-2596,BLG16K0706.029758,17:33:05.39,-23:57:13.57,9479.40492,26.3,0.206,21.15,20.0,20.45,3,1.64,
KMT-2021-BLG-2597,BLG19K0401.014445,17:43:56.70,-24:31:54.80,9486.81916,197.62,0.062,23.44,19.23,19.23,1,2.13,
KMT-2021-BLG-2598,BLG19M0807.008199,17:46:27.24,-23:48:47.20,9484.36474,15.87,0.689,18.27,18.24,18.24,1,2.02,
KMT-2021-BLG-2599,BLG21M0405.046600,17:57:11.61,-34:47:46.50,9528.1139,81.86,0.242,20.01,19.93,19.93,1,0.83,
KMT-2021-BLG-2600,BLG22T0205.046047,17:53:17.69,-33:46:41.81,9483.33405,19.29,0.231,20.09,19.97,19.97,1,1.46,
KMT-2021-BLG-2601,BLG32T0801.073571,18:06:51.37,-28:54:54.40,9476.23561,59.24,0.123,22.44,20.0,20.31,1,0.88,
KMT-2021-BLG-2602,SAO33T0705.040856,18:09:10.82,-30:30:28.12,9475.99805,78.45,0.04,22.38,19.83,19.83,1,0.84,
KMT-2021-BLG-2603,BLG35N0505.067476,18:06:35.49,-26:21:47.02,9474.97978,61.98,0.025,22.87,20.0,20.58,1,1.76,
KMT-2021-BLG-2604,BLG41K0105.004401,17:53:47.32,-30:37:50.09,9510.71773,29.49,0.489,17.29,16.74,16.74,1,1.54,
KMT-2021-BLG-2605,BLG42M0801.078015,17:54:28.52,-28:58:18.98,9478.72003,6.23,0.146,19.58,19.61,19.61,1,1.81,
KMT-2021-BLG-2606,SAO42N0808.010622,17:54:27.92,-29:17:24.61,9484.83586,8.88,0.623,17.27,17.27,17.27,1,1.71,
KMT-2021-BLG-2607,BLG01N0108.062656,17:58:53.94,-31:17:07.01,9488.397,40.9,0.239,21.59,20.0,20.61,1,1.65,
KMT-2021-BLG-2608,BLG12T0808.071065,17:22:59.91,-27:54:16.52,9478.82333,31.97,0.173,21.32,20.0,22.11,2,1.71,
KMT-2021-BLG-2609,BLG15T0502.004978,17:34:04.53,-27:35:48.98,9497.50121,17.13,0.599,18.44,18.48,18.48,2,3.29,
KMT-2021-BLG-2610,BLG16M0501.029583,17:38:54.45,-24:31:31.08,9488.02967,22.02,0.184,19.96,20.0,20.0,2,1.79,
KMT-2021-BLG-2611,SAO16T0108.002895,17:36:36.81,-24:50:25.58,9478.58886,11.18,0.201,20.6,18.08,18.08,2,2.39,
KMT-2021-BLG-2612,BLG37M0605.002554,17:46:00.35,-34:42:02.41,9482.43832,20.34,0.495,19.35,16.42,16.42,1,1.59,
KMT-2021-BLG-2613,BLG42T0103.100105,17:53:56.95,-29:51:36.11,9484.7447,15.12,0.052,20.15,20.0,20.14,1,1.42,
KMT-2021-BLG-2614,SAO43K0207.037459,18:00:40.33,-27:11:12.70,9494.61027,170.63,0.071,21.32,19.41,19.41,1,1.8,
KMT-2021-BLG-2615,BLG01N0101.034947,17:58:45.28,-32:07:30.00,9481.91813,4.24,0.282,20.22,19.8,19.8,1,1.58,
KMT-2021-BLG-2616,BLG01T0303.055321,17:52:48.86,-31:55:02.50,9489.10239,42.61,0.315,21.98,20.0,20.14,1,2.01,
KMT-2021-BLG-2617,SSO02K0501.022332,17:51:44.63,-28:53:38.04,9425.99266,0.5,0.105,19.4,19.92,19.92,3,3.31,
KMT-2021-BLG-2618,SAO02N0204.056034,17:58:05.98,-29:36:15.91,9482.78928,21.37,0.028,22.08,19.22,19.22,1,1.27,
KMT-2021-BLG-2619,BLG02N0302.005641,17:57:38.86,-29:51:23.51,9497.56599,13.63,0.917,18.31,16.87,16.87,1,1.66,
KMT-2021-BLG-2620,BLG02T0405.043810,17:52:20.43,-29:32:44.20,9484.35352,10.25,0.496,20.24,19.63,19.63,1,2.44,
KMT-2021-BLG-2621,BLG03K0201.083803,18:00:56.63,-27:46:49.69,9489.90459,30.31,0.078,20.05,20.0,20.11,1,1.48,
KMT-2021-BLG-2622,SAO03K0205.046541,18:01:02.71,-27:17:04.42,9484.52069,16.15,0.025,20.76,19.55,19.55,1,1.6,
KMT-2021-BLG-2623,SAO03K0601.016379,17:58:50.72,-27:48:26.78,9484.16586,61.76,0.08,22.38,18.69,18.69,1,2.13,
KMT-2021-BLG-2624,BLG03T0406.025002,17:59:46.62,-28:16:03.11,9480.46067,18.51,0.985,18.69,18.5,18.5,1,1.42,
KMT-2021-BLG-2625,BLG03T0503.016515,17:59:07.80,-28:38:35.41,9495.83591,17.93,0.489,18.25,17.95,17.95,1,1.29,
KMT-2021-BLG-2626,BLG04K0306.091403,18:02:13.46,-29:19:34.39,9483.49384,18.29,0.489,20.06,20.0,20.5,1,1.28,
KMT-2021-BLG-2627,BLG11M0701.065752,17:28:32.95,-29:52:11.03,9481.93593,26.84,0.091,21.97,20.0,21.23,2,2.35,
KMT-2021-BLG-2628,BLG11N0102.008953,17:32:14.04,-30:45:32.36,9495.22821,28.91,0.071,19.62,19.6,19.6,2,3.15,
KMT-2021-BLG-2629,BLG14N0705.051088,17:37:57.96,-29:24:17.89,9497.13041,49.65,0.648,20.25,20.0,21.87,2,4.48,
KMT-2021-BLG-2630,BLG14T0706.007231,17:32:59.08,-29:14:23.57,9498.46484,16.04,0.521,18.62,18.6,18.6,2,2.83,
KMT-2021-BLG-2631,BLG15M0803.007343,17:37:20.35,-26:25:13.55,9479.79061,7.85,0.815,19.2,19.24,19.24,2,2.81,
KMT-2021-BLG-2632,BLG15T0501.109631,17:33:58.27,-27:43:50.77,9486.82075,34.5,0.152,20.41,20.0,25.0,3,2.7,
KMT-2021-BLG-2633,BLG17N0604.027902,17:46:21.53,-33:49:57.61,9482.67788,33.12,0.055,20.97,19.14,19.14,1,1.67,
KMT-2021-BLG-2634,BLG18T0104.007955,17:45:19.51,-27:22:01.92,9492.00612,65.36,0.111,21.48,20.0,20.34,2,5.34,
KMT-2021-BLG-2635,BLG18T0108.061290,17:45:47.42,-26:53:25.62,9482.70756,18.5,0.181,21.54,20.0,21.6,2,3.65,
KMT-2021-BLG-2636,BLG18T0702.047643,17:42:06.40,-27:40:07.21,9480.62027,6.78,0.264,20.57,20.0,21.32,2,4.22,
KMT-2021-BLG-2637,BLG19M0106.036831,17:50:29.26,-23:52:27.26,9481.98848,4.71,0.036,21.02,20.0,20.78,2,2.72,
KMT-2021-BLG-2638,BLG19T0408.003724,17:43:49.67,-24:46:02.75,9492.24703,175.2,0.009,22.53,17.97,17.97,2,2.83,
KMT-2021-BLG-2639,SAO19T0608.003674,17:42:37.29,-24:47:08.81,9512.22934,21.49,0.352,17.43,17.43,17.43,1,2.26,
KMT-2021-BLG-2640,SAO21M0608.075667,17:56:03.08,-34:19:21.50,9489.11534,36.75,0.065,20.59,20.0,21.15,1,0.8,
KMT-2021-BLG-2641,BLG22N0502.003251,17:56:48.97,-34:09:25.88,9508.36284,52.41,0.453,19.11,16.8,16.8,1,0.91,
KMT-2021-BLG-2642,BLG22N0604.009233,17:56:11.79,-33:55:07.28,9519.64828,43.04,0.078,18.93,18.08,18.08,1,0.89,
KMT-2021-BLG-2643,BLG22N0806.006646,17:55:00.78,-33:38:59.78,9499.68503,23.9,0.583,17.94,17.88,17.88,1,1.31,
